,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
8633,52,1970,first round,1,11.0,20.0,M Di Domenico,0,3,clay,A Metreveli,frenchopen,2
8686,53,1970,first round,1,12.0,20.0,R Peralta,0,3,clay,E Zuleta,frenchopen,2
8739,54,1970,first round,1,16.0,21.0,F Bartoni,1,3,clay,P Rodriguez,frenchopen,2
8790,55,1970,first round,1,6.0,18.0,R Rheinberger,0,3,clay,D Schroder,frenchopen,2
8843,56,1970,first round,1,5.0,18.0,J Thamin,0,3,clay,C Richey,frenchopen,2
8895,57,1970,first round,1,13.0,21.0,E Castigliano,1,3,clay,N Spear,frenchopen,2
8947,58,1970,first round,1,10.0,21.0,JF Caujolle,0,3,clay,E Drossart,frenchopen,2
8999,59,1970,first round,1,16.0,20.0,J Kuki,1,3,clay,I Gulyas,frenchopen,2
9050,60,1970,first round,1,16.0,21.0,A Munoz,1,3,clay,D Crealy,frenchopen,2
9101,61,1970,first round,1,24.0,26.0,R Russell,2,3,clay,HJ Pohmann,frenchopen,2
9151,62,1970,first round,1,13.0,22.0,R Machan,1,3,clay,M Leclercq,frenchopen,2
9202,63,1970,first round,1,20.0,24.0,G Varga,2,3,clay,I Fletcher,frenchopen,2
9252,64,1970,first round,1,10.0,19.0,P Proisy,0,3,clay,I Nastase,frenchopen,2
245,1,1970,second round,2,7.0,18.0,JP Meyer,0,3,clay,P Szoke,frenchopen,2
802,2,1970,second round,2,27.0,26.0,T Addison,2,3,clay,J Fillol Sr,frenchopen,2
1268,3,1970,second round,2,11.0,19.0,P Cornejo,0,3,clay,R Ruffels,frenchopen,2
1689,4,1970,second round,2,10.0,18.0,T Gorman,0,3,clay,M Mulligan,frenchopen,2
2064,5,1970,second round,2,7.0,18.0,R Howe,0,3,clay,J Kodes,frenchopen,2
2721,7,1970,second round,2,16.0,21.0,E Di Matteo,1,3,clay,I Tiriac,frenchopen,2
3053,8,1970,second round,2,9.0,18.0,B Carmichael,0,3,clay,G Battrick,frenchopen,2
3346,9,1970,second round,2,8.0,19.0,J McManus,0,3,clay,M Santana,frenchopen,2
3591,10,1970,second round,2,21.0,28.0,B MacKay,2,3,clay,S Baranyi,frenchopen,2
3836,11,1970,second round,2,5.0,18.0,HJ Plotz,0,3,clay,G Goven,frenchopen,2
4076,12,1970,second round,2,18.0,26.0,I Buding,0,3,clay,P Marmureanu,frenchopen,2
4321,13,1970,second round,2,27.0,30.0,B Hewitt,2,3,clay,V Zednik,frenchopen,2
4565,14,1970,second round,2,27.0,28.0,B PhillipsMoore,2,3,clay,A Panatta,frenchopen,2
4807,15,1970,second round,2,10.0,19.0,P Beust,1,3,clay,F Jauffret,frenchopen,2
5051,16,1970,second round,2,6.0,18.0,T Ryan,0,3,clay,P Dent,frenchopen,2
5255,17,1970,second round,2,17.0,22.0,J Kukal,1,3,clay,JL Rouyer,frenchopen,2
5409,18,1970,second round,2,18.0,21.0,C Pasarell,1,3,clay,L Hoad,frenchopen,2
5559,19,1970,second round,2,18.0,23.0,T Kakoulia,2,3,clay,J LoyoMayo,frenchopen,2
5710,20,1970,second round,2,24.0,31.0,W Gasiorek,2,3,clay,Z Franulovic,frenchopen,2
5864,21,1970,second round,2,27.0,30.0,B Montrenaud,2,3,clay,A Stone,frenchopen,2
6008,22,1970,second round,2,9.0,18.0,J Gisbert Sr,0,3,clay,M Orantes,frenchopen,2
6157,23,1970,second round,2,12.0,19.0,P Hombergen,1,3,clay,N Pietrangeli,frenchopen,2
6304,24,1970,second round,2,4.0,18.0,B Freer,0,3,clay,A Ashe,frenchopen,2
6448,25,1970,second round,2,4.0,18.0,T Nowicki,0,3,clay,F Pala,frenchopen,2
6592,26,1970,second round,2,10.0,19.0,G Masters,0,3,clay,A Metreveli,frenchopen,2
6737,27,1970,second round,2,11.0,20.0,E Zuleta,0,3,clay,P Rodriguez,frenchopen,2
6875,28,1970,second round,2,8.0,18.0,D Schroder,0,3,clay,C Richey,frenchopen,2
7016,29,1970,second round,2,8.0,18.0,E Drossart,0,3,clay,N Spear,frenchopen,2
7157,30,1970,second round,2,26.0,32.0,I Gulyas,2,3,clay,D Crealy,frenchopen,2
7298,31,1970,second round,2,14.0,20.0,HJ Pohmann,1,3,clay,M Leclercq,frenchopen,2
7437,32,1970,second round,2,1.0,18.0,I Fletcher,0,3,clay,I Nastase,frenchopen,2
247,1,1970,third round,3,14.0,23.0,P Szoke,0,3,clay,J Fillol Sr,frenchopen,2
804,2,1970,third round,3,18.0,24.0,R Ruffels,1,3,clay,M Mulligan,frenchopen,2
1269,3,1970,third round,3,3.0,18.0,S Koudelka,0,3,clay,J Kodes,frenchopen,2
1690,4,1970,third round,3,12.0,21.0,G Battrick,0,3,clay,I Tiriac,frenchopen,2
2065,5,1970,third round,3,16.0,20.0,S Baranyi,1,3,clay,M Santana,frenchopen,2
2392,6,1970,third round,3,14.0,21.0,P Marmureanu,0,3,clay,G Goven,frenchopen,2
2722,7,1970,third round,3,20.0,22.0,V Zednik,1,3,clay,A Panatta,frenchopen,2
3054,8,1970,third round,3,16.0,24.0,P Dent,1,3,clay,F Jauffret,frenchopen,2
3347,9,1970,third round,3,13.0,19.0,JL Rouyer,0,3,clay,L Hoad,frenchopen,2
3592,10,1970,third round,3,5.0,18.0,J LoyoMayo,0,3,clay,Z Franulovic,frenchopen,2
3837,11,1970,third round,3,6.0,18.0,A Stone,0,3,clay,M Orantes,frenchopen,2
4077,12,1970,third round,3,14.0,20.0,N Pietrangeli,0,3,clay,A Ashe,frenchopen,2
4322,13,1970,third round,3,22.0,29.0,F Pala,2,3,clay,A Metreveli,frenchopen,2
4566,14,1970,third round,3,4.0,18.0,P Rodriguez,0,3,clay,C Richey,frenchopen,2
4808,15,1970,third round,3,12.0,19.0,N Spear,1,3,clay,D Crealy,frenchopen,2
5052,16,1970,third round,3,7.0,18.0,M Leclercq,0,3,clay,I Nastase,frenchopen,2
243,1,1970,fourth round,4,28.0,29.0,J Fillol Sr,2,3,clay,M Mulligan,frenchopen,2
800,2,1970,fourth round,4,21.0,27.0,I Tiriac,2,3,clay,J Kodes,frenchopen,2
1266,3,1970,fourth round,4,19.0,22.0,M Santana,2,3,clay,G Goven,frenchopen,2
1687,4,1970,fourth round,4,7.0,18.0,A Panatta,0,3,clay,F Jauffret,frenchopen,2
2063,5,1970,fourth round,4,10.0,18.0,L Hoad,0,3,clay,Z Franulovic,frenchopen,2
2391,6,1970,fourth round,4,14.0,21.0,M Orantes,1,3,clay,A Ashe,frenchopen,2
2720,7,1970,fourth round,4,16.0,22.0,A Metreveli,0,3,clay,C Richey,frenchopen,2
3052,8,1970,fourth round,4,11.0,18.0,D Crealy,0,3,clay,I Nastase,frenchopen,2
244,1,1970,quarterfinals,5,9.0,19.0,Martin Mulligan,0,3,clay,Jan Kodes,frenchopen,2
801,2,1970,quarterfinals,5,17.0,26.0,Francois Jauffret,1,3,clay,Georges Goven,frenchopen,2
1267,3,1970,quarterfinals,5,26.0,29.0,Arthur Ashe,2,3,clay,Zeljko Franulovic,frenchopen,2
1688,4,1970,quarterfinals,5,21.0,26.0,Ilie Nastase,1,3,clay,Cliff Richey,frenchopen,2
246,1,1970,semifinals,6,20.0,25.0,Georges Goven,2,3,clay,Jan Kodes,frenchopen,2
803,2,1970,semifinals,6,26.0,25.0,Cliff Richey,2,3,clay,Zeljko Franulovic,frenchopen,2
242,1,1970,final,7,6.0,18.0,Zeljko Franulovic,0,3,clay,Jan Kodes,frenchopen,2
249,1,1971,first round,1,11.0,23.0,Varga,1,3,clay,Ashe,frenchopen,2
805,2,1971,first round,1,26.0,24.0,Machan,2,3,clay,Egorov,frenchopen,2
1270,3,1971,first round,1,7.0,18.0,Bertram,0,3,clay,Hombergen,frenchopen,2
1691,4,1971,first round,1,21.0,27.0,Koudelka,2,3,clay,Rouyer,frenchopen,2
2066,5,1971,first round,1,3.0,18.0,Ball,0,3,clay,Goven,frenchopen,2
2393,6,1971,first round,1,23.0,23.0,Fletcher,2,3,clay,Contet,frenchopen,2
2723,7,1971,first round,1,13.0,19.0,Van Min,1,3,clay,Pokorny,frenchopen,2
3055,8,1971,first round,1,8.0,20.0,Pasarell,0,3,clay,Pietrangeli,frenchopen,2
3348,9,1971,first round,1,7.0,19.0,Palmieri,0,3,clay,Riessen,frenchopen,2
3593,10,1971,first round,1,14.0,21.0,Moore,0,3,clay,Alexander,frenchopen,2
3838,11,1971,first round,1,24.0,29.0,Lamp,2,3,clay,Montrenaud,frenchopen,2
4078,12,1971,first round,1,3.0,18.0,Sturdza,0,3,clay,Barclay,frenchopen,2
4323,13,1971,first round,1,23.0,20.0,Cooper,2,2,clay,Taylor,frenchopen,2
4567,14,1971,first round,1,10.0,18.0,Kuhlmey,0,3,clay,Froehling,frenchopen,2
4809,15,1971,first round,1,18.0,21.0,Bartoni,1,3,clay,Leschly,frenchopen,2
5256,17,1971,first round,1,8.0,18.0,Koch,0,3,clay,Nastase,frenchopen,2
5410,18,1971,first round,1,14.0,27.0,Sepp,2,3,clay,Baranyi,frenchopen,2
5560,19,1971,first round,1,17.0,23.0,Mandarino,0,3,clay,Case,frenchopen,2
5711,20,1971,first round,1,6.0,18.0,Rodriguez,0,3,clay,Ruffels,frenchopen,2
6009,22,1971,first round,1,11.0,22.0,Kukal,0,3,clay,Fairlie,frenchopen,2
6158,23,1971,first round,1,13.0,19.0,Stone,1,3,clay,Korotkov,frenchopen,2
6305,24,1971,first round,1,5.0,18.0,McManus,0,3,clay,Nowicki,frenchopen,2
6449,25,1971,first round,1,11.0,20.0,Kalogeropoulos,0,3,clay,Smith,frenchopen,2
6593,26,1971,first round,1,5.0,18.0,Freer,0,3,clay,Guerrero,frenchopen,2
6738,27,1971,first round,1,13.0,21.0,Barazzutti,1,3,clay,Stilwell,frenchopen,2
6876,28,1971,first round,1,26.0,26.0,Paul,2,3,clay,Sakai,frenchopen,2
7158,30,1971,first round,1,8.0,18.0,Sedgman,0,3,clay,Dominguez,frenchopen,2
7299,31,1971,first round,1,11.0,19.0,Matthews,0,3,clay,Panatta,frenchopen,2
7438,32,1971,first round,1,18.0,23.0,Kary,1,3,clay,NGodrella,frenchopen,2
7547,33,1971,first round,1,14.0,20.0,Drossart,1,3,clay,Ryan,frenchopen,2
7725,36,1971,first round,1,14.0,21.0,Zednik,1,3,clay,Barthes,frenchopen,2
7782,37,1971,first round,1,14.0,20.0,Jovanovic,1,3,clay,Meyer,frenchopen,2
7843,38,1971,first round,1,25.0,24.0,Pattison,2,3,clay,Gorman,frenchopen,2
7900,39,1971,first round,1,12.0,18.0,Clifton,0,3,clay,Munoz,frenchopen,2
7958,40,1971,first round,1,18.0,24.0,Cramer,1,3,clay,Franulovic,frenchopen,2
8014,41,1971,first round,1,22.0,28.0,Gisbert Sr,1,3,clay,Gulyas,frenchopen,2
8069,42,1971,first round,1,10.0,19.0,Franchitti,0,3,clay,Spear,frenchopen,2
8127,43,1971,first round,1,18.0,24.0,Cornejo,2,3,clay,PhillipsMoore,frenchopen,2
8185,44,1971,first round,1,11.0,20.0,Tiriac,0,3,clay,Bowrey,frenchopen,2
8243,45,1971,first round,1,6.0,18.0,Joly,0,3,clay,Dibley,frenchopen,2
8300,46,1971,first round,1,13.0,19.0,Alvarez,0,3,clay,Leclercq,frenchopen,2
8355,47,1971,first round,1,12.0,23.0,Szoke,1,3,clay,Addison,frenchopen,2
8414,48,1971,first round,1,8.0,18.0,Di Domenico,0,3,clay,Richey,frenchopen,2
8470,49,1971,first round,1,24.0,28.0,Maud,2,3,clay,Marmureanu,frenchopen,2
8526,50,1971,first round,1,12.0,23.0,Dent,0,3,clay,Kuki,frenchopen,2
8579,51,1971,first round,1,24.0,25.0,Pala,2,3,clay,Battrick,frenchopen,2
8634,52,1971,first round,1,7.0,18.0,Hrebec,0,3,clay,Lutz,frenchopen,2
8687,53,1971,first round,1,10.0,19.0,Lloyd,0,3,clay,Velasco Sr,frenchopen,2
8740,54,1971,first round,1,11.0,22.0,Di Matteo,1,3,clay,PintoBravo,frenchopen,2
8791,55,1971,first round,1,7.0,18.0,Leius,0,3,clay,Proisy,frenchopen,2
8844,56,1971,first round,1,8.0,19.0,Zugarelli,0,3,clay,Metreveli,frenchopen,2
8896,57,1971,first round,1,5.0,18.0,Wijono,0,3,clay,Jauffret,frenchopen,2
8948,58,1971,first round,1,10.0,18.0,Ivancic,0,3,clay,Holecek,frenchopen,2
9000,59,1971,first round,1,25.0,26.0,Molina,2,3,clay,Chanfreau,frenchopen,2
9051,60,1971,first round,1,13.0,21.0,Fillol Sr,0,3,clay,Volkov,frenchopen,2
9102,61,1971,first round,1,3.0,18.0,Beust,0,3,clay,Carmichael,frenchopen,2
9152,62,1971,first round,1,8.0,18.0,Parun,0,3,clay,Masters,frenchopen,2
9203,63,1971,first round,1,15.0,22.0,Muresan,1,3,clay,Courcol,frenchopen,2
9253,64,1971,first round,1,5.0,18.0,Gasiorek,0,3,clay,Kodes,frenchopen,2
252,1,1971,second round,2,15.0,22.0,Egorov,1,3,clay,Ashe,frenchopen,2
808,2,1971,second round,2,11.0,19.0,Hombergen,0,3,clay,Rouyer,frenchopen,2
1273,3,1971,second round,2,17.0,24.0,Contet,1,3,clay,Goven,frenchopen,2
1694,4,1971,second round,2,15.0,20.0,Pokorny,1,3,clay,Pietrangeli,frenchopen,2
2068,5,1971,second round,2,24.0,23.0,Alexander,2,3,clay,Riessen,frenchopen,2
2395,6,1971,second round,2,8.0,21.0,Montrenaud,0,3,clay,Barclay,frenchopen,2
2725,7,1971,second round,2,7.0,18.0,Cooper,0,3,clay,Froehling,frenchopen,2
3057,8,1971,second round,2,2.0,3.0,Arilla,0,1,clay,Leschly,frenchopen,2
3349,9,1971,second round,2,11.0,21.0,Baranyi,1,3,clay,Nastase,frenchopen,2
3594,10,1971,second round,2,2.0,18.0,Case,0,3,clay,Ruffels,frenchopen,2
3839,11,1971,second round,2,6.0,18.0,Fairlie,0,3,clay,McMillan,frenchopen,2
4079,12,1971,second round,2,10.0,18.0,Korotkov,0,3,clay,Nowicki,frenchopen,2
4324,13,1971,second round,2,6.0,18.0,Guerrero,0,3,clay,Smith,frenchopen,2
4568,14,1971,second round,2,19.0,25.0,Sakai,0,3,clay,Stilwell,frenchopen,2
4810,15,1971,second round,2,19.0,22.0,Kakoulia,1,3,clay,Dominguez,frenchopen,2
5053,16,1971,second round,2,7.0,18.0,NGodrella,0,3,clay,Panatta,frenchopen,2
5257,17,1971,second round,2,11.0,19.0,Zuleta,0,3,clay,Ryan,frenchopen,2
5411,18,1971,second round,2,7.0,18.0,Crealy,0,3,clay,Barthes,frenchopen,2
5561,19,1971,second round,2,17.0,28.0,Meyer,1,3,clay,Gorman,frenchopen,2
5712,20,1971,second round,2,8.0,18.0,Munoz,0,3,clay,Franulovic,frenchopen,2
5865,21,1971,second round,2,3.0,18.0,Spear,0,3,clay,Gulyas,frenchopen,2
6010,22,1971,second round,2,22.0,24.0,PhillipsMoore,2,3,clay,Bowrey,frenchopen,2
6159,23,1971,second round,2,9.0,19.0,Leclercq,0,3,clay,Dibley,frenchopen,2
6306,24,1971,second round,2,3.0,18.0,Addison,0,3,clay,Richey,frenchopen,2
6450,25,1971,second round,2,7.0,18.0,Marmureanu,0,3,clay,Kuki,frenchopen,2
6594,26,1971,second round,2,17.0,23.0,Battrick,2,3,clay,Lutz,frenchopen,2
6739,27,1971,second round,2,23.0,26.0,Velasco Sr,2,3,clay,PintoBravo,frenchopen,2
6877,28,1971,second round,2,13.0,19.0,Metreveli,0,3,clay,Proisy,frenchopen,2
7017,29,1971,second round,2,14.0,22.0,Holecek,1,3,clay,Jauffret,frenchopen,2
7159,30,1971,second round,2,9.0,18.0,Volkov,0,3,clay,Chanfreau,frenchopen,2
7300,31,1971,second round,2,13.0,22.0,Masters,1,3,clay,Carmichael,frenchopen,2
7439,32,1971,second round,2,8.0,19.0,Courcol,0,3,clay,Kodes,frenchopen,2
254,1,1971,third round,3,10.0,19.0,Rouyer,0,3,clay,Ashe,frenchopen,2
810,2,1971,third round,3,15.0,21.0,Pietrangeli,1,3,clay,Goven,frenchopen,2
1274,3,1971,third round,3,21.0,28.0,Barclay,1,3,clay,Riessen,frenchopen,2
1695,4,1971,third round,3,20.0,25.0,Leschly,1,3,clay,Froehling,frenchopen,2
2069,5,1971,third round,3,12.0,22.0,Ruffels,1,3,clay,Nastase,frenchopen,2
2396,6,1971,third round,3,15.0,23.0,McMillan,1,3,clay,Nowicki,frenchopen,2
2726,7,1971,third round,3,5.0,18.0,Stilwell,0,3,clay,Smith,frenchopen,2
3058,8,1971,third round,3,29.0,30.0,Panatta,2,3,clay,Dominguez,frenchopen,2
3350,9,1971,third round,3,10.0,21.0,Ryan,0,3,clay,Barthes,frenchopen,2
3595,10,1971,third round,3,9.0,19.0,Gorman,0,3,clay,Franulovic,frenchopen,2
3840,11,1971,third round,3,6.0,18.0,Bowrey,0,3,clay,Gulyas,frenchopen,2
4080,12,1971,third round,3,10.0,20.0,Dibley,0,3,clay,Richey,frenchopen,2
4325,13,1971,third round,3,23.0,28.0,Kuki,2,3,clay,Lutz,frenchopen,2
4569,14,1971,third round,3,4.0,18.0,PintoBravo,0,3,clay,Proisy,frenchopen,2
4811,15,1971,third round,3,9.0,19.0,Chanfreau,0,3,clay,Jauffret,frenchopen,2
5054,16,1971,third round,3,13.0,21.0,Carmichael,0,3,clay,Kodes,frenchopen,2
250,1,1971,fourth round,4,13.0,19.0,Goven,0,3,clay,Ashe,frenchopen,2
806,2,1971,fourth round,4,21.0,21.0,Riessen,2,3,clay,Froehling,frenchopen,2
1271,3,1971,fourth round,4,13.0,22.0,Nowicki,1,3,clay,Nastase,frenchopen,2
1692,4,1971,fourth round,4,18.0,22.0,Dominguez,1,3,clay,Smith,frenchopen,2
2067,5,1971,fourth round,4,22.0,26.0,Barthes,2,3,clay,Franulovic,frenchopen,2
2394,6,1971,fourth round,4,17.0,23.0,Richey,1,3,clay,Gulyas,frenchopen,2
2724,7,1971,fourth round,4,16.0,22.0,Lutz,0,3,clay,Proisy,frenchopen,2
3056,8,1971,fourth round,4,19.0,27.0,Jauffret,2,3,clay,Kodes,frenchopen,2
251,1,1971,quarterfinals,5,25.0,27.0,Arthur Ashe,2,3,clay,Frank Froehling,frenchopen,2
807,2,1971,quarterfinals,5,14.0,21.0,Stan Smith,1,3,clay,Ilie Nastase,frenchopen,2
1272,3,1971,quarterfinals,5,13.0,22.0,Istvan Gulyas,1,3,clay,Zeljko Franulovic,frenchopen,2
1693,4,1971,quarterfinals,5,17.0,21.0,Patrick Proisy,1,3,clay,Jan Kodes,frenchopen,2
253,1,1971,semifinals,6,13.0,20.0,Frank Froehling,1,3,clay,Ilie Nastase,frenchopen,2
809,2,1971,semifinals,6,11.0,19.0,Zeljko Franulovic,0,3,clay,Jan Kodes,frenchopen,2
248,1,1971,final,7,19.0,23.0,Ilie Nastase,1,3,clay,Jan Kodes,frenchopen,2
256,1,1972,first round,1,15.0,24.0,P Rodriguez,1,3,clay,V Korotkov,frenchopen,2
811,2,1972,first round,1,9.0,19.0,P Beust,0,3,clay,P Cornejo,frenchopen,2
1275,3,1972,first round,1,15.0,24.0,G Varga,1,3,clay,G Masters,frenchopen,2
1696,4,1972,first round,1,20.0,24.0,R Cano,2,3,clay,W Gasiorek,frenchopen,2
2070,5,1972,first round,1,12.0,19.0,N Spear,0,3,clay,T Kakoulia,frenchopen,2
2397,6,1972,first round,1,9.0,18.0,JP Meyer,0,3,clay,B Gottfried,frenchopen,2
2727,7,1972,first round,1,10.0,18.0,P Toci,1,3,clay,D Contet,frenchopen,2
3059,8,1972,first round,1,6.0,18.0,A Korpas,0,3,clay,J Hrebec,frenchopen,2
3351,9,1972,first round,1,9.0,18.0,J Kukal,0,3,clay,A Munoz,frenchopen,2
3596,10,1972,first round,1,3.0,18.0,K Warwick,0,3,clay,G Vilas,frenchopen,2
3841,11,1972,first round,1,10.0,19.0,J Mukerjea,0,3,clay,J De Mendoza,frenchopen,2
4081,12,1972,first round,1,13.0,23.0,M Leclercq,0,3,clay,E Di Matteo,frenchopen,2
4326,13,1972,first round,1,24.0,32.0,A Zugarelli,1,3,clay,J Mandarino,frenchopen,2
4570,14,1972,first round,1,8.0,18.0,J Paish,0,3,clay,I Fletcher,frenchopen,2
4812,15,1972,first round,1,21.0,24.0,N Kalogeropoulos,2,3,clay,J Fassbender,frenchopen,2
5055,16,1972,first round,1,12.0,22.0,A McDonald,1,3,clay,JC Barclay,frenchopen,2
259,1,1972,second round,2,20.0,22.0,I Nastase,1,3,clay,A Panatta,frenchopen,2
814,2,1972,second round,2,26.0,27.0,C Dibley,2,3,clay,V Korotkov,frenchopen,2
1278,3,1972,second round,2,24.0,26.0,H Rahim,2,3,clay,R Moore,frenchopen,2
1699,4,1972,second round,2,14.0,22.0,P Cornejo,1,3,clay,A Pattison,frenchopen,2
2399,6,1972,second round,2,4.0,18.0,T Nowicki,0,3,clay,G Masters,frenchopen,2
2729,7,1972,second round,2,16.0,20.0,H Elschenbroich,1,3,clay,A Metreveli,frenchopen,2
3061,8,1972,second round,2,18.0,23.0,P Cramer,1,3,clay,W Gasiorek,frenchopen,2
3352,9,1972,second round,2,10.0,18.0,JL Rouyer,0,3,clay,S Smith,frenchopen,2
3597,10,1972,second round,2,6.0,19.0,T Kakoulia,0,3,clay,B Mignot,frenchopen,2
3842,11,1972,second round,2,9.0,19.0,A Olmedo,0,3,clay,F Pala,frenchopen,2
4082,12,1972,second round,2,6.0,18.0,P Dominguez,0,3,clay,B Gottfried,frenchopen,2
4327,13,1972,second round,2,5.0,18.0,J PintoBravo,0,3,clay,A Gimeno,frenchopen,2
4571,14,1972,second round,2,2.0,18.0,D Contet,0,3,clay,P Hombergen,frenchopen,2
4813,15,1972,second round,2,4.0,18.0,T Koch,0,3,clay,C Graebner,frenchopen,2
5056,16,1972,second round,2,19.0,20.0,I Gulyas,2,3,clay,J Hrebec,frenchopen,2
5258,17,1972,second round,2,1.0,6.0,M Mulligan,0,1,clay,H Solomon,frenchopen,2
5412,18,1972,second round,2,14.0,21.0,A Munoz,0,3,clay,J Connors,frenchopen,2
5562,19,1972,second round,2,12.0,21.0,I Tiriac,0,3,clay,S Baranyi,frenchopen,2
5713,20,1972,second round,2,26.0,24.0,B Hewitt,2,3,clay,G Vilas,frenchopen,2
5866,21,1972,second round,2,21.0,26.0,D Crealy,1,3,clay,N Pietrangeli,frenchopen,2
6011,22,1972,second round,2,18.0,22.0,J De Mendoza,1,3,clay,J Fillol Sr,frenchopen,2
6307,24,1972,second round,2,15.0,25.0,E Di Matteo,1,3,clay,M Orantes,frenchopen,2
6451,25,1972,second round,2,13.0,20.0,V Zednik,0,3,clay,J Gisbert Sr,frenchopen,2
6595,26,1972,second round,2,11.0,20.0,J Mandarino,0,3,clay,P Proisy,frenchopen,2
6740,27,1972,second round,2,5.0,18.0,P Bertolucci,0,3,clay,F Jauffret,frenchopen,2
6878,28,1972,second round,2,9.0,18.0,Z Franulovic,0,3,clay,I Fletcher,frenchopen,2
7018,29,1972,second round,2,12.0,20.0,T Gorman,0,3,clay,O Parun,frenchopen,2
7160,30,1972,second round,2,6.0,18.0,J Fassbender,0,3,clay,B PhillipsMoore,frenchopen,2
7301,31,1972,second round,2,18.0,21.0,P Szoke,1,3,clay,F McMillan,frenchopen,2
7440,32,1972,second round,2,20.0,24.0,JC Barclay,1,3,clay,J Kodes,frenchopen,2
261,1,1972,third round,3,15.0,21.0,V Korotkov,1,3,clay,A Panatta,frenchopen,2
1279,3,1972,third round,3,10.0,18.0,G Masters,0,3,clay,P Barthes,frenchopen,2
1700,4,1972,third round,3,18.0,26.0,W Gasiorek,1,3,clay,A Metreveli,frenchopen,2
2072,5,1972,third round,3,20.0,26.0,B Mignot,1,3,clay,S Smith,frenchopen,2
2400,6,1972,third round,3,33.0,37.0,B Gottfried,1,3,clay,F Pala,frenchopen,2
2730,7,1972,third round,3,5.0,18.0,P Hombergen,0,3,clay,A Gimeno,frenchopen,2
3062,8,1972,third round,3,5.0,18.0,J Hrebec,0,3,clay,C Graebner,frenchopen,2
3353,9,1972,third round,3,10.0,19.0,J Connors,0,3,clay,H Solomon,frenchopen,2
3598,10,1972,third round,3,24.0,28.0,S Baranyi,2,3,clay,G Vilas,frenchopen,2
3843,11,1972,third round,3,15.0,22.0,J Fillol Sr,1,3,clay,N Pietrangeli,frenchopen,2
4083,12,1972,third round,3,1.0,18.0,B Jovanovic,0,3,clay,M Orantes,frenchopen,2
4328,13,1972,third round,3,19.0,22.0,J Gisbert Sr,1,3,clay,P Proisy,frenchopen,2
4572,14,1972,third round,3,17.0,24.0,F Jauffret,1,3,clay,I Fletcher,frenchopen,2
4814,15,1972,third round,3,8.0,18.0,O Parun,0,3,clay,B PhillipsMoore,frenchopen,2
5057,16,1972,third round,3,6.0,18.0,F McMillan,0,3,clay,J Kodes,frenchopen,2
257,1,1972,fourth round,4,14.0,25.0,R Moore,1,3,clay,A Panatta,frenchopen,2
812,2,1972,fourth round,4,23.0,30.0,P Barthes,1,3,clay,A Metreveli,frenchopen,2
1276,3,1972,fourth round,4,7.0,18.0,F Pala,0,3,clay,S Smith,frenchopen,2
1697,4,1972,fourth round,4,19.0,26.0,C Graebner,2,3,clay,A Gimeno,frenchopen,2
2071,5,1972,fourth round,4,26.0,29.0,G Vilas,2,3,clay,H Solomon,frenchopen,2
2398,6,1972,fourth round,4,6.0,18.0,N Pietrangeli,0,3,clay,M Orantes,frenchopen,2
2728,7,1972,fourth round,4,15.0,19.0,I Fletcher,1,3,clay,P Proisy,frenchopen,2
3060,8,1972,fourth round,4,10.0,18.0,B PhillipsMoore,0,3,clay,J Kodes,frenchopen,2
258,1,1972,quarterfinals,5,21.0,27.0,Adriano Panatta,1,3,clay,Alex Metreveli,frenchopen,2
813,2,1972,quarterfinals,5,16.0,26.0,Stan Smith,1,3,clay,Andres Gimeno,frenchopen,2
1277,3,1972,quarterfinals,5,16.0,23.0,Harold Solomon,1,3,clay,Manuel Orantes,frenchopen,2
1698,4,1972,quarterfinals,5,20.0,26.0,Jan Kodes,2,3,clay,Patrick Proisy,frenchopen,2
260,1,1972,semifinals,6,19.0,24.0,Alex Metreveli,2,3,clay,Andres Gimeno,frenchopen,2
815,2,1972,semifinals,6,10.0,19.0,Manuel Orantes,0,3,clay,Patrick Proisy,frenchopen,2
255,1,1972,final,7,11.0,22.0,Patrick Proisy,1,3,clay,Andres Gimeno,frenchopen,2
263,1,1973,first round,1,5.0,12.0,PintoBravo,0,2,clay,Nastase,frenchopen,2
816,2,1973,first round,1,5.0,12.0,Sakai,0,2,clay,Hrebec,frenchopen,2
1280,3,1973,first round,1,9.0,13.0,Naegelen,1,2,clay,Fassbender,frenchopen,2
1701,4,1973,first round,1,7.0,13.0,Joly,0,2,clay,Lara,frenchopen,2
2073,5,1973,first round,1,9.0,13.0,El Shafei,0,2,clay,Jauffret,frenchopen,2
2401,6,1973,first round,1,13.0,17.0,Zugarelli,1,2,clay,Franulovic,frenchopen,2
2731,7,1973,first round,1,6.0,12.0,Meiler,0,2,clay,Battrick,frenchopen,2
3063,8,1973,first round,1,10.0,14.0,Dibbs,0,2,clay,Dominguez,frenchopen,2
3354,9,1973,first round,1,14.0,18.0,Di Matteo,1,2,clay,Gimeno,frenchopen,2
3599,10,1973,first round,1,4.0,12.0,Korpas,0,2,clay,Vilas,frenchopen,2
3844,11,1973,first round,1,6.0,12.0,Deblicker,0,2,clay,Gerken,frenchopen,2
4084,12,1973,first round,1,8.0,13.0,Siegel,0,2,clay,Ulrich,frenchopen,2
4329,13,1973,first round,1,10.0,15.0,Warwick,1,2,clay,Taylor,frenchopen,2
