,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
3301,9,2007,second round,2,M Fish,N Mahut,3.0,1.0,22.0,19.0,hard,ausopen,1
3488,10,2007,second round,2,W Arthurs,Z Fleishman,3.0,1.0,24.0,16.0,hard,ausopen,1
3676,11,2007,second round,2,R Stepanek,L Dlouhy,3.0,2.0,26.0,21.0,hard,ausopen,1
3863,12,2007,second round,2,D Ferrer,T Johansson,3.0,1.0,24.0,13.0,hard,ausopen,1
4049,13,2007,second round,2,M Ancic,G GarciaLopez,3.0,1.0,22.0,15.0,hard,ausopen,1
4234,14,2007,second round,2,D Hrbaty,V Spadea,3.0,1.0,23.0,18.0,hard,ausopen,1
4417,15,2007,second round,2,M Safin,D Sela,3.0,2.0,28.0,22.0,hard,ausopen,1
4602,16,2007,second round,2,A Roddick,M Gicquel,3.0,0.0,19.0,13.0,hard,ausopen,1
4706,17,2007,second round,2,D Nalbandian,N Lapentti,3.0,0.0,18.0,12.0,hard,ausopen,1
4796,18,2007,second round,2,S Grosjean,O Rochus,3.0,2.0,26.0,20.0,hard,ausopen,1
4886,19,2007,second round,2,F Mayer,A Seppi,3.0,1.0,24.0,16.0,hard,ausopen,1
4975,20,2007,second round,2,T Haas,I Bozoljac,3.0,0.0,19.0,10.0,hard,ausopen,1
5065,21,2007,second round,2,T Berdych,R Smeets,3.0,0.0,18.0,9.0,hard,ausopen,1
5155,22,2007,second round,2,D Tursunov,M Mirnyi,3.0,0.0,19.0,11.0,hard,ausopen,1
5245,23,2007,second round,2,F Santoro,A Clement,3.0,0.0,18.0,8.0,hard,ausopen,1
5335,24,2007,second round,2,N Davydenko,G Muller,3.0,0.0,18.0,7.0,hard,ausopen,1
5422,25,2007,second round,2,J Blake,A Kuznetsov,3.0,0.0,18.0,7.0,hard,ausopen,1
5508,26,2007,second round,2,R Ginepri,M Zverev,3.0,0.0,19.0,10.0,hard,ausopen,1
5594,27,2007,second round,2,L Hewitt,F Dancevic,3.0,1.0,21.0,18.0,hard,ausopen,1
5679,28,2007,second round,2,F Gonzalez,JM del Potro,3.0,2.0,27.0,23.0,hard,ausopen,1
5762,29,2007,second round,2,A Murray,F Verdasco,3.0,0.0,20.0,15.0,hard,ausopen,1
5847,30,2007,second round,2,JI Chela,J Nieminen,3.0,1.0,20.0,17.0,hard,ausopen,1
5931,31,2007,second round,2,S Wawrinka,P Capdeville,3.0,0.0,18.0,9.0,hard,ausopen,1
6015,32,2007,second round,2,R Nadal,P Kohlschreiber,3.0,1.0,23.0,16.0,hard,ausopen,1
540,1,2007,third round,3,R Federer,M Youzhny,3.0,0.0,19.0,12.0,hard,ausopen,1
1068,2,2007,third round,3,N Djokovic,D Udomchoke,3.0,1.0,23.0,15.0,hard,ausopen,1
1496,3,2007,third round,3,R Gasquet,G Monfils,3.0,1.0,23.0,14.0,hard,ausopen,1
1905,4,2007,third round,3,T Robredo,S Querrey,3.0,1.0,24.0,14.0,hard,ausopen,1
2216,5,2007,third round,3,M Fish,W Arthurs,1.0,0.0,3.0,0.0,hard,ausopen,1
2516,6,2007,third round,3,D Ferrer,R Stepanek,3.0,2.0,28.0,20.0,hard,ausopen,1
2810,7,2007,third round,3,M Ancic,D Hrbaty,3.0,0.0,18.0,6.0,hard,ausopen,1
3100,8,2007,third round,3,A Roddick,M Safin,3.0,1.0,22.0,22.0,hard,ausopen,1
3302,9,2007,third round,3,D Nalbandian,S Grosjean,3.0,2.0,28.0,24.0,hard,ausopen,1
3489,10,2007,third round,3,T Haas,F Mayer,3.0,0.0,19.0,12.0,hard,ausopen,1
3677,11,2007,third round,3,T Berdych,D Tursunov,3.0,0.0,18.0,4.0,hard,ausopen,1
3864,12,2007,third round,3,N Davydenko,F Santoro,3.0,0.0,19.0,10.0,hard,ausopen,1
4050,13,2007,third round,3,J Blake,R Ginepri,3.0,0.0,20.0,13.0,hard,ausopen,1
4235,14,2007,third round,3,F Gonzalez,L Hewitt,3.0,1.0,23.0,15.0,hard,ausopen,1
4418,15,2007,third round,3,A Murray,JI Chela,3.0,0.0,18.0,9.0,hard,ausopen,1
4603,16,2007,third round,3,R Nadal,S Wawrinka,3.0,0.0,18.0,6.0,hard,ausopen,1
536,1,2007,fourth round,4,R Federer,N Djokovic,3.0,0.0,19.0,10.0,hard,ausopen,1
1064,2,2007,fourth round,4,T Robredo,R Gasquet,3.0,1.0,21.0,16.0,hard,ausopen,1
1493,3,2007,fourth round,4,M Fish,D Ferrer,3.0,1.0,22.0,18.0,hard,ausopen,1
1902,4,2007,fourth round,4,A Roddick,M Ancic,3.0,2.0,26.0,21.0,hard,ausopen,1
2214,5,2007,fourth round,4,T Haas,D Nalbandian,3.0,1.0,22.0,14.0,hard,ausopen,1
2514,6,2007,fourth round,4,N Davydenko,T Berdych,3.0,1.0,24.0,18.0,hard,ausopen,1
2808,7,2007,fourth round,4,F Gonzalez,J Blake,3.0,0.0,20.0,15.0,hard,ausopen,1
3098,8,2007,fourth round,4,R Nadal,A Murray,3.0,2.0,28.0,21.0,hard,ausopen,1
537,1,2007,quarterfinals,5,Roger Federer,Tommy Robredo,3.0,0.0,20.0,14.0,hard,ausopen,1
1065,2,2007,quarterfinals,5,Andy Roddick,Mardy Fish,3.0,0.0,18.0,6.0,hard,ausopen,1
1494,3,2007,quarterfinals,5,Tommy Haas,Nikolay Davydenko,3.0,2.0,22.0,21.0,hard,ausopen,1
1903,4,2007,quarterfinals,5,Fernando Gonzalez,Rafael Nadal,3.0,0.0,18.0,9.0,hard,ausopen,1
539,1,2007,semifinals,6,Roger Federer,Andy Roddick,3.0,0.0,18.0,6.0,hard,ausopen,1
1067,2,2007,semifinals,6,Fernando Gonzalez,Tommy Haas,3.0,0.0,18.0,5.0,hard,ausopen,1
534,1,2007,final,7,Roger Federer,Fernando Gonzalez,3.0,0.0,19.0,14.0,hard,ausopen,1
542,1,2008,first round,1,R Federer,D Hartfield,3.0,0.0,18.0,3.0,hard,ausopen,1
1069,2,2008,first round,1,F Santoro,J Isner,3.0,0.0,18.0,8.0,hard,ausopen,1
1497,3,2008,first round,1,J Tipsarevic,J Sirianni,3.0,2.0,25.0,20.0,hard,ausopen,1
1906,4,2008,first round,1,F Verdasco,T Ascione,3.0,0.0,18.0,7.0,hard,ausopen,1
2217,5,2008,first round,1,J Monaco,C Berlocq,3.0,0.0,20.0,12.0,hard,ausopen,1
2517,6,2008,first round,1,A Delic,R Kendrick,3.0,0.0,19.0,11.0,hard,ausopen,1
2811,7,2008,first round,1,O Hernandez,I Minar,3.0,1.0,20.0,15.0,hard,ausopen,1
3101,8,2008,first round,1,T Berdych,W Eschauer,3.0,0.0,18.0,12.0,hard,ausopen,1
3303,9,2008,first round,1,J Blake,N Massu,3.0,0.0,18.0,7.0,hard,ausopen,1
3490,10,2008,first round,1,M Russell,F Fognini,3.0,2.0,25.0,18.0,hard,ausopen,1
3678,11,2008,first round,1,S Grosjean,F Volandri,3.0,0.0,20.0,15.0,hard,ausopen,1
3865,12,2008,first round,1,R Haase,I Ljubicic,3.0,1.0,25.0,16.0,hard,ausopen,1
4051,13,2008,first round,1,M Cilic,N Almagro,3.0,0.0,20.0,13.0,hard,ausopen,1
4236,14,2008,first round,1,J Melzer,J Vanek,3.0,0.0,18.0,11.0,hard,ausopen,1
4419,15,2008,first round,1,Ht Lee,C Guccione,3.0,0.0,19.0,13.0,hard,ausopen,1
4604,16,2008,first round,1,F Gonzalez,K Economidis,3.0,0.0,19.0,11.0,hard,ausopen,1
4707,17,2008,first round,1,N Djokovic,B Becker,3.0,0.0,19.0,8.0,hard,ausopen,1
4797,18,2008,first round,1,S Bolelli,R Ram,3.0,2.0,24.0,25.0,hard,ausopen,1
4887,19,2008,first round,1,S Querrey,O Rochus,3.0,0.0,19.0,10.0,hard,ausopen,1
4976,20,2008,first round,1,D Tursunov,X Malisse,3.0,2.0,29.0,20.0,hard,ausopen,1
5066,21,2008,first round,1,L Hewitt,S Darcis,3.0,0.0,18.0,3.0,hard,ausopen,1
5156,22,2008,first round,1,D Istomin,L Lacko,3.0,1.0,25.0,17.0,hard,ausopen,1
5246,23,2008,first round,1,M Safin,E Gulbis,3.0,0.0,19.0,10.0,hard,ausopen,1
5336,24,2008,first round,1,M Baghdatis,T Johansson,3.0,1.0,22.0,17.0,hard,ausopen,1
5423,25,2008,first round,1,D Nalbandian,R Smeets,3.0,0.0,19.0,8.0,hard,ausopen,1
5509,26,2008,first round,1,P Luczak,M Zabaleta,3.0,1.0,24.0,15.0,hard,ausopen,1
5595,27,2008,first round,1,A Jones,A Montanes,3.0,1.0,21.0,15.0,hard,ausopen,1
5680,28,2008,first round,1,JC Ferrero,N Kiefer,3.0,0.0,18.0,8.0,hard,ausopen,1
5763,29,2008,first round,1,V Spadea,R Stepanek,3.0,2.0,23.0,22.0,hard,ausopen,1
5848,30,2008,first round,1,D Gremelmayr,S Roitman,3.0,1.0,19.0,16.0,hard,ausopen,1
5932,31,2008,first round,1,JM del Potro,S Ventura,3.0,0.0,18.0,7.0,hard,ausopen,1
6016,32,2008,first round,1,D Ferrer,E RogerVasselin,3.0,0.0,18.0,5.0,hard,ausopen,1
6061,33,2008,first round,1,R Gasquet,N Lindahl,3.0,1.0,21.0,9.0,hard,ausopen,1
6094,34,2008,first round,1,F Lopez,W Odesnik,3.0,0.0,19.0,11.0,hard,ausopen,1
6127,35,2008,first round,1,K Vliegen,O Patience,3.0,0.0,19.0,7.0,hard,ausopen,1
6160,36,2008,first round,1,I Andreev,A Pavel,3.0,1.0,24.0,18.0,hard,ausopen,1
6193,37,2008,first round,1,G Garcia Lopez,JI Chela,3.0,1.0,19.0,14.0,hard,ausopen,1
6226,38,2008,first round,1,A Falla,K Anderson,3.0,2.0,31.0,26.0,hard,ausopen,1
6259,39,2008,first round,1,S Warburg,JP Brzezicki,3.0,2.0,22.0,21.0,hard,ausopen,1
6292,40,2008,first round,1,JW Tsonga,A Murray,3.0,1.0,20.0,21.0,hard,ausopen,1
6325,41,2008,first round,1,M Youzhny,M Montcourt,3.0,0.0,19.0,8.0,hard,ausopen,1
6358,42,2008,first round,1,A Seppi,H Levy,3.0,0.0,18.0,7.0,hard,ausopen,1
6391,43,2008,first round,1,D Sela,M Slanar,3.0,0.0,18.0,8.0,hard,ausopen,1
6424,44,2008,first round,1,I Karlovic,J Baker,3.0,1.0,24.0,19.0,hard,ausopen,1
6457,45,2008,first round,1,S Wawrinka,J Benneteau,3.0,0.0,18.0,9.0,hard,ausopen,1
6490,46,2008,first round,1,M Gicquel,Yh Lu,3.0,2.0,28.0,22.0,hard,ausopen,1
6523,47,2008,first round,1,N Mahut,J Acasuso,3.0,2.0,28.0,26.0,hard,ausopen,1
6556,48,2008,first round,1,N Davydenko,M Llodra,3.0,0.0,20.0,13.0,hard,ausopen,1
6589,49,2008,first round,1,A Roddick,L Dlouhy,3.0,0.0,19.0,12.0,hard,ausopen,1
6621,50,2008,first round,1,M Berrer,D Young,3.0,1.0,26.0,22.0,hard,ausopen,1
6653,51,2008,first round,1,E Korolev,M Granollers,3.0,0.0,19.0,7.0,hard,ausopen,1
6685,52,2008,first round,1,P Kohlschreiber,R Karanusic,3.0,0.0,19.0,11.0,hard,ausopen,1
6717,53,2008,first round,1,J Nieminen,F Dancevic,3.0,2.0,25.0,18.0,hard,ausopen,1
6749,54,2008,first round,1,J Levine,M Vassallo Arguello,3.0,0.0,19.0,7.0,hard,ausopen,1
6781,55,2008,first round,1,M Fish,B Pasanski,3.0,1.0,21.0,14.0,hard,ausopen,1
6813,56,2008,first round,1,T Robredo,M Zverev,3.0,2.0,26.0,27.0,hard,ausopen,1
6845,57,2008,first round,1,S Koubek,C Moya,3.0,1.0,26.0,22.0,hard,ausopen,1
6877,58,2008,first round,1,A Calleri,L Horna,3.0,1.0,24.0,18.0,hard,ausopen,1
6909,59,2008,first round,1,P Capdeville,B Klein,3.0,0.0,19.0,13.0,hard,ausopen,1
6941,60,2008,first round,1,PH Mathieu,V Hanescu,3.0,0.0,19.0,9.0,hard,ausopen,1
6973,61,2008,first round,1,G Simon,B Reynolds,3.0,2.0,28.0,23.0,hard,ausopen,1
7005,62,2008,first round,1,R Schuttler,A Clement,3.0,1.0,24.0,17.0,hard,ausopen,1
7037,63,2008,first round,1,F Serra,F Mayer,3.0,0.0,20.0,15.0,hard,ausopen,1
7069,64,2008,first round,1,R Nadal,V Troicki,3.0,0.0,20.0,12.0,hard,ausopen,1
545,1,2008,second round,2,R Federer,F Santoro,3.0,0.0,18.0,3.0,hard,ausopen,1
1072,2,2008,second round,2,J Tipsarevic,F Verdasco,3.0,0.0,21.0,17.0,hard,ausopen,1
1500,3,2008,second round,2,J Monaco,A Delic,3.0,2.0,32.0,29.0,hard,ausopen,1
1909,4,2008,second round,2,T Berdych,O Hernandez,3.0,0.0,18.0,6.0,hard,ausopen,1
2219,5,2008,second round,2,J Blake,M Russell,3.0,0.0,18.0,7.0,hard,ausopen,1
2519,6,2008,second round,2,S Grosjean,R Haase,3.0,2.0,28.0,21.0,hard,ausopen,1
2813,7,2008,second round,2,M Cilic,J Melzer,3.0,0.0,18.0,11.0,hard,ausopen,1
3103,8,2008,second round,2,F Gonzalez,Ht Lee,3.0,1.0,22.0,15.0,hard,ausopen,1
3304,9,2008,second round,2,N Djokovic,S Bolelli,3.0,0.0,18.0,5.0,hard,ausopen,1
3491,10,2008,second round,2,S Querrey,D Tursunov,3.0,1.0,23.0,18.0,hard,ausopen,1
3679,11,2008,second round,2,L Hewitt,D Istomin,3.0,1.0,24.0,17.0,hard,ausopen,1
3866,12,2008,second round,2,M Baghdatis,M Safin,3.0,2.0,23.0,22.0,hard,ausopen,1
4052,13,2008,second round,2,D Nalbandian,P Luczak,3.0,1.0,23.0,16.0,hard,ausopen,1
4237,14,2008,second round,2,JC Ferrero,A Jones,3.0,0.0,18.0,10.0,hard,ausopen,1
4420,15,2008,second round,2,V Spadea,D Gremelmayr,3.0,2.0,27.0,24.0,hard,ausopen,1
4605,16,2008,second round,2,D Ferrer,JM del Potro,2.0,0.0,12.0,7.0,hard,ausopen,1
4708,17,2008,second round,2,R Gasquet,F Lopez,3.0,0.0,18.0,6.0,hard,ausopen,1
4798,18,2008,second round,2,I Andreev,K Vliegen,3.0,0.0,20.0,12.0,hard,ausopen,1
4888,19,2008,second round,2,G Garcia Lopez,A Falla,3.0,1.0,24.0,21.0,hard,ausopen,1
4977,20,2008,second round,2,JW Tsonga,S Warburg,3.0,0.0,19.0,12.0,hard,ausopen,1
5067,21,2008,second round,2,M Youzhny,A Seppi,3.0,1.0,24.0,20.0,hard,ausopen,1
5157,22,2008,second round,2,I Karlovic,D Sela,3.0,1.0,24.0,15.0,hard,ausopen,1
5247,23,2008,second round,2,M Gicquel,S Wawrinka,3.0,1.0,18.0,15.0,hard,ausopen,1
5337,24,2008,second round,2,N Davydenko,N Mahut,3.0,0.0,18.0,7.0,hard,ausopen,1
5424,25,2008,second round,2,A Roddick,M Berrer,3.0,0.0,18.0,8.0,hard,ausopen,1
5510,26,2008,second round,2,P Kohlschreiber,E Korolev,2.0,1.0,12.0,7.0,hard,ausopen,1
5596,27,2008,second round,2,J Nieminen,J Levine,3.0,0.0,20.0,13.0,hard,ausopen,1
5681,28,2008,second round,2,M Fish,T Robredo,3.0,0.0,18.0,6.0,hard,ausopen,1
5764,29,2008,second round,2,S Koubek,A Calleri,3.0,0.0,20.0,15.0,hard,ausopen,1
5849,30,2008,second round,2,PH Mathieu,P Capdeville,3.0,1.0,24.0,15.0,hard,ausopen,1
5933,31,2008,second round,2,G Simon,R Schuttler,3.0,0.0,18.0,5.0,hard,ausopen,1
6017,32,2008,second round,2,R Nadal,F Serra,3.0,0.0,18.0,4.0,hard,ausopen,1
547,1,2008,third round,3,R Federer,J Tipsarevic,3.0,2.0,34.0,29.0,hard,ausopen,1
1074,2,2008,third round,3,T Berdych,J Monaco,3.0,1.0,22.0,17.0,hard,ausopen,1
1501,3,2008,third round,3,J Blake,S Grosjean,3.0,2.0,25.0,20.0,hard,ausopen,1
1910,4,2008,third round,3,M Cilic,F Gonzalez,3.0,1.0,24.0,13.0,hard,ausopen,1
2220,5,2008,third round,3,N Djokovic,S Querrey,3.0,0.0,18.0,7.0,hard,ausopen,1
2520,6,2008,third round,3,L Hewitt,M Baghdatis,3.0,2.0,30.0,26.0,hard,ausopen,1
2814,7,2008,third round,3,JC Ferrero,D Nalbandian,3.0,0.0,18.0,6.0,hard,ausopen,1
3104,8,2008,third round,3,D Ferrer,V Spadea,3.0,0.0,18.0,8.0,hard,ausopen,1
3305,9,2008,third round,3,R Gasquet,I Andreev,3.0,1.0,22.0,15.0,hard,ausopen,1
3492,10,2008,third round,3,JW Tsonga,G Garcia Lopez,3.0,0.0,18.0,9.0,hard,ausopen,1
3680,11,2008,third round,3,M Youzhny,I Karlovic,3.0,0.0,18.0,8.0,hard,ausopen,1
3867,12,2008,third round,3,N Davydenko,M Gicquel,3.0,0.0,18.0,8.0,hard,ausopen,1
4053,13,2008,third round,3,P Kohlschreiber,A Roddick,3.0,2.0,30.0,29.0,hard,ausopen,1
4238,14,2008,third round,3,J Nieminen,M Fish,3.0,1.0,22.0,16.0,hard,ausopen,1
4421,15,2008,third round,3,PH Mathieu,S Koubek,3.0,2.0,28.0,29.0,hard,ausopen,1
4606,16,2008,third round,3,R Nadal,G Simon,3.0,0.0,19.0,10.0,hard,ausopen,1
543,1,2008,fourth round,4,R Federer,T Berdych,3.0,0.0,19.0,13.0,hard,ausopen,1
1070,2,2008,fourth round,4,J Blake,M Cilic,3.0,0.0,18.0,11.0,hard,ausopen,1
1498,3,2008,fourth round,4,N Djokovic,L Hewitt,3.0,0.0,19.0,11.0,hard,ausopen,1
1907,4,2008,fourth round,4,D Ferrer,JC Ferrero,3.0,1.0,22.0,16.0,hard,ausopen,1
2218,5,2008,fourth round,4,JW Tsonga,R Gasquet,3.0,1.0,25.0,18.0,hard,ausopen,1
2518,6,2008,fourth round,4,M Youzhny,N Davydenko,3.0,0.0,19.0,10.0,hard,ausopen,1
2812,7,2008,fourth round,4,J Nieminen,P Kohlschreiber,3.0,1.0,23.0,21.0,hard,ausopen,1
3102,8,2008,fourth round,4,R Nadal,PH Mathieu,2.0,0.0,9.0,4.0,hard,ausopen,1
544,1,2008,quarterfinals,5,Roger Federer,James Blake,3.0,0.0,20.0,15.0,hard,ausopen,1
1071,2,2008,quarterfinals,5,Novak Djokovic,David Ferrer,3.0,0.0,19.0,8.0,hard,ausopen,1
1499,3,2008,quarterfinals,5,JoWilfried Tsonga,Mikhail Youzhny,3.0,0.0,20.0,11.0,hard,ausopen,1
1908,4,2008,quarterfinals,5,Rafael Nadal,Jarkko Nieminen,3.0,0.0,19.0,9.0,hard,ausopen,1
546,1,2008,semifinals,6,Novak Djokovic,Roger Federer,3.0,0.0,20.0,14.0,hard,ausopen,1
1073,2,2008,semifinals,6,JoWilfried Tsonga,Rafael Nadal,3.0,0.0,18.0,7.0,hard,ausopen,1
541,1,2008,final,7,Novak Djokovic,JoWilfried Tsonga,3.0,1.0,23.0,19.0,hard,ausopen,1
549,1,2009,first round,1,R Nadal,C Rochus,3.0,0.0,18.0,4.0,hard,ausopen,1
1075,2,2009,first round,1,R Karanusic,F Serra,3.0,2.0,22.0,21.0,hard,ausopen,1
1502,3,2009,first round,1,T Haas,E Schwank,3.0,0.0,18.0,10.0,hard,ausopen,1
1911,4,2009,first round,1,F Cipolla,D Tursunov,3.0,1.0,24.0,19.0,hard,ausopen,1
2221,5,2009,first round,1,R Gasquet,D Junqueira,3.0,1.0,25.0,20.0,hard,ausopen,1
2521,6,2009,first round,1,D Istomin,V Spadea,3.0,0.0,19.0,11.0,hard,ausopen,1
2815,7,2009,first round,1,G Canas,D Kindlmann,3.0,2.0,28.0,23.0,hard,ausopen,1
3105,8,2009,first round,1,F Gonzalez,L Hewitt,3.0,2.0,26.0,20.0,hard,ausopen,1
3306,9,2009,first round,1,G Monfils,M Vassallo Arguello,3.0,0.0,19.0,9.0,hard,ausopen,1
3493,10,2009,first round,1,S Koubek,M Youzhny,3.0,0.0,18.0,7.0,hard,ausopen,1
3681,11,2009,first round,1,F Fognini,A Golubev,3.0,1.0,22.0,18.0,hard,ausopen,1
3868,12,2009,first round,1,N Almagro,N Massu,3.0,2.0,26.0,24.0,hard,ausopen,1
4054,13,2009,first round,1,I Karlovic,D GimenoTraver,3.0,0.0,18.0,11.0,hard,ausopen,1
4239,14,2009,first round,1,M Ancic,W Odesnik,3.0,1.0,23.0,17.0,hard,ausopen,1
4422,15,2009,first round,1,C Guccione,N Devilder,3.0,0.0,18.0,10.0,hard,ausopen,1
4607,16,2009,first round,1,G Simon,P Andujar,3.0,0.0,18.0,6.0,hard,ausopen,1
4709,17,2009,first round,1,A Murray,A Pavel,2.0,0.0,9.0,3.0,hard,ausopen,1
4799,18,2009,first round,1,M Granollers,T Gabashvili,3.0,1.0,23.0,16.0,hard,ausopen,1
4889,19,2009,first round,1,A Beck,C Ebelthite,3.0,0.0,19.0,6.0,hard,ausopen,1
4978,20,2009,first round,1,J Melzer,K Nishikori,3.0,0.0,19.0,8.0,hard,ausopen,1
5068,21,2009,first round,1,R Stepanek,N Lapentti,3.0,1.0,21.0,17.0,hard,ausopen,1
5158,22,2009,first round,1,M Berrer,C Ball,3.0,0.0,18.0,9.0,hard,ausopen,1
5248,23,2009,first round,1,A Clement,S Stakhovsky,3.0,2.0,24.0,18.0,hard,ausopen,1
5338,24,2009,first round,1,F Verdasco,A Mannarino,3.0,0.0,18.0,4.0,hard,ausopen,1
5425,25,2009,first round,1,J Blake,F Dancevic,3.0,0.0,19.0,12.0,hard,ausopen,1
5511,26,2009,first round,1,S de Chaunac,S Darcis,3.0,2.0,20.0,19.0,hard,ausopen,1
5597,27,2009,first round,1,E Gulbis,A Montanes,3.0,0.0,18.0,8.0,hard,ausopen,1
5682,28,2009,first round,1,I Andreev,P Polansky,3.0,2.0,26.0,24.0,hard,ausopen,1
5765,29,2009,first round,1,D Sela,R Schuttler,3.0,1.0,19.0,16.0,hard,ausopen,1
5850,30,2009,first round,1,V Hanescu,J Hernych,3.0,2.0,28.0,30.0,hard,ausopen,1
5934,31,2009,first round,1,I Ljubicic,I Kunitsyn,3.0,2.0,29.0,28.0,hard,ausopen,1
6018,32,2009,first round,1,JW Tsonga,J Monaco,3.0,0.0,18.0,8.0,hard,ausopen,1
6062,33,2009,first round,1,A Roddick,B Rehnquist,3.0,0.0,18.0,4.0,hard,ausopen,1
6095,34,2009,first round,1,X Malisse,M Llodra,3.0,0.0,19.0,8.0,hard,ausopen,1
6128,35,2009,first round,1,F Santoro,JC Ferrero,3.0,1.0,24.0,14.0,hard,ausopen,1
6161,36,2009,first round,1,P Kohlschreiber,S Querrey,3.0,0.0,19.0,11.0,hard,ausopen,1
6194,37,2009,first round,1,T Robredo,B Reynolds,3.0,0.0,19.0,8.0,hard,ausopen,1
6227,38,2009,first round,1,V Troicki,A Martin,3.0,1.0,21.0,15.0,hard,ausopen,1
6260,39,2009,first round,1,Yh Lu,T Bellucci,3.0,0.0,19.0,12.0,hard,ausopen,1
6293,40,2009,first round,1,D Nalbandian,M Gicquel,3.0,1.0,22.0,12.0,hard,ausopen,1
6326,41,2009,first round,1,R Soderling,R Kendrick,3.0,1.0,24.0,20.0,hard,ausopen,1
6359,42,2009,first round,1,M Baghdatis,J Benneteau,3.0,0.0,19.0,11.0,hard,ausopen,1
6392,43,2009,first round,1,S Bolelli,K Vliegen,3.0,0.0,21.0,17.0,hard,ausopen,1
6425,44,2009,first round,1,M Fish,S Groth,3.0,1.0,25.0,16.0,hard,ausopen,1
6458,45,2009,first round,1,PH Mathieu,J Nieminen,2.0,0.0,10.0,3.0,hard,ausopen,1
6491,46,2009,first round,1,A Delic,T Dent,3.0,2.0,25.0,23.0,hard,ausopen,1
6524,47,2009,first round,1,J Chardy,M Daniel,3.0,0.0,18.0,9.0,hard,ausopen,1
6557,48,2009,first round,1,N Djokovic,A Stoppini,3.0,0.0,19.0,10.0,hard,ausopen,1
6590,49,2009,first round,1,JM del Potro,M Zverev,3.0,0.0,18.0,9.0,hard,ausopen,1
6622,50,2009,first round,1,F Mayer,L Ouahab,3.0,0.0,18.0,5.0,hard,ausopen,1
6654,51,2009,first round,1,B Tomic,P Starace,3.0,1.0,22.0,24.0,hard,ausopen,1
6686,52,2009,first round,1,G Muller,F Lopez,3.0,2.0,37.0,35.0,hard,ausopen,1
6718,53,2009,first round,1,M Cilic,K Anderson,3.0,1.0,24.0,15.0,hard,ausopen,1
6750,54,2009,first round,1,J Tipsarevic,O Hernandez,3.0,2.0,26.0,16.0,hard,ausopen,1
6782,55,2009,first round,1,D Hrbaty,J Isner,3.0,1.0,22.0,19.0,hard,ausopen,1
6814,56,2009,first round,1,D Ferrer,D Gremelmayr,3.0,2.0,30.0,20.0,hard,ausopen,1
6846,57,2009,first round,1,S Wawrinka,I Minar,3.0,1.0,22.0,18.0,hard,ausopen,1
6878,58,2009,first round,1,B Klein,B Phau,3.0,1.0,22.0,16.0,hard,ausopen,1
6910,59,2009,first round,1,B Dabul,P Petzschner,3.0,0.0,18.0,7.0,hard,ausopen,1
6942,60,2009,first round,1,T Berdych,R Ginepri,3.0,0.0,18.0,11.0,hard,ausopen,1
6974,61,2009,first round,1,M Safin,I Navarro,3.0,0.0,18.0,10.0,hard,ausopen,1
7006,62,2009,first round,1,G GarciaLopez,A Calleri,3.0,1.0,22.0,14.0,hard,ausopen,1
7038,63,2009,first round,1,E Korolev,C Moya,3.0,0.0,19.0,10.0,hard,ausopen,1
7070,64,2009,first round,1,R Federer,A Seppi,3.0,0.0,20.0,12.0,hard,ausopen,1
552,1,2009,second round,2,R Nadal,R Karanusic,3.0,0.0,18.0,7.0,hard,ausopen,1
1078,2,2009,second round,2,T Haas,F Cipolla,3.0,0.0,18.0,4.0,hard,ausopen,1
1505,3,2009,second round,2,R Gasquet,D Istomin,3.0,0.0,18.0,11.0,hard,ausopen,1
1914,4,2009,second round,2,F Gonzalez,G Canas,3.0,0.0,19.0,12.0,hard,ausopen,1
2223,5,2009,second round,2,G Monfils,S Koubek,3.0,1.0,21.0,14.0,hard,ausopen,1
2523,6,2009,second round,2,N Almagro,F Fognini,3.0,0.0,19.0,7.0,hard,ausopen,1
2817,7,2009,second round,2,M Ancic,I Karlovic,3.0,2.0,28.0,25.0,hard,ausopen,1
3107,8,2009,second round,2,G Simon,C Guccione,3.0,1.0,24.0,14.0,hard,ausopen,1
3307,9,2009,second round,2,A Murray,M Granollers,3.0,0.0,18.0,8.0,hard,ausopen,1
3494,10,2009,second round,2,J Melzer,A Beck,3.0,1.0,24.0,20.0,hard,ausopen,1
3682,11,2009,second round,2,R Stepanek,M Berrer,3.0,1.0,25.0,17.0,hard,ausopen,1
3869,12,2009,second round,2,F Verdasco,A Clement,3.0,0.0,18.0,4.0,hard,ausopen,1
4055,13,2009,second round,2,J Blake,S de Chaunac,3.0,0.0,18.0,8.0,hard,ausopen,1
4240,14,2009,second round,2,I Andreev,E Gulbis,3.0,2.0,26.0,25.0,hard,ausopen,1
4423,15,2009,second round,2,D Sela,V Hanescu,3.0,0.0,18.0,8.0,hard,ausopen,1
4608,16,2009,second round,2,JW Tsonga,I Ljubicic,3.0,1.0,26.0,21.0,hard,ausopen,1
4710,17,2009,second round,2,A Roddick,X Malisse,3.0,1.0,23.0,16.0,hard,ausopen,1
4800,18,2009,second round,2,F Santoro,P Kohlschreiber,3.0,2.0,28.0,26.0,hard,ausopen,1
4890,19,2009,second round,2,T Robredo,V Troicki,3.0,0.0,18.0,4.0,hard,ausopen,1
