,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
2875,10,1965,second round,2,Graebner,Hawton,2.0,0.0,14.0,8.0,grass,ausopen,1
3031,11,1965,second round,2,Van Zyl,Whitely,2.0,0.0,12.0,7.0,grass,ausopen,1
3188,12,1965,second round,2,Turner,Southcombe,2.0,1.0,17.0,15.0,grass,ausopen,1
3339,13,1965,second round,2,MorrisonDavy,Keller,2.0,1.0,15.0,12.0,grass,ausopen,1
3491,14,1965,second round,2,Tegart,Darmon,2.0,1.0,19.0,17.0,grass,ausopen,1
3641,15,1965,second round,2,Gourlay,Lieffrig,2.0,1.0,12.0,13.0,grass,ausopen,1
3790,16,1965,second round,2,Bueno,Gordigiani,2.0,0.0,12.0,4.0,grass,ausopen,1
191,1,1965,third round,3,Smith,Baylon,2.0,0.0,13.0,6.0,grass,ausopen,1
687,2,1965,third round,3,Durr,Blackman,2.0,0.0,15.0,11.0,grass,ausopen,1
1092,3,1965,third round,3,Moffitt,Melville,2.0,1.0,17.0,12.0,grass,ausopen,1
1442,4,1965,third round,3,Ebbern,Truman,2.0,1.0,13.0,9.0,grass,ausopen,1
1751,5,1965,third round,3,Graebner,Starr,2.0,0.0,12.0,6.0,grass,ausopen,1
2004,6,1965,third round,3,Van Zyl,Turner,2.0,0.0,13.0,9.0,grass,ausopen,1
2257,7,1965,third round,3,Tegart,MorrisonDavy,2.0,1.0,14.0,12.0,grass,ausopen,1
2506,8,1965,third round,3,Bueno,Gourlay,2.0,0.0,12.0,6.0,grass,ausopen,1
188,1,1965,quarterfinals,5,Margaret Smith,Francoise Durr,2.0,0.0,12.0,6.0,grass,ausopen,1
684,2,1965,quarterfinals,5,BillieJean Moffitt,Robyn Ebbern,2.0,0.0,12.0,3.0,grass,ausopen,1
1090,3,1965,quarterfinals,5,Annette Van Zyl,Carole Graebner,2.0,0.0,12.0,7.0,grass,ausopen,1
1441,4,1965,quarterfinals,5,Maria Bueno,Judy Tegart,2.0,0.0,12.0,4.0,grass,ausopen,1
190,1,1965,semifinals,6,Margaret Smith,BillieJean Moffitt,2.0,0.0,14.0,7.0,grass,ausopen,1
686,2,1965,semifinals,6,Maria Bueno,Annette Van Zyl,2.0,0.0,12.0,5.0,grass,ausopen,1
186,1,1965,final,7,Margaret Smith,Maria Bueno,2.0,1.0,16.0,13.0,grass,ausopen,1
192,1,1966,first round,1,Tegart,Olsson,2.0,0.0,12.0,2.0,grass,ausopen,1
688,2,1966,first round,1,Sherriff,Begbie,2.0,0.0,12.0,6.0,grass,ausopen,1
1093,3,1966,first round,1,Allan,Giscafre,2.0,0.0,12.0,4.0,grass,ausopen,1
1443,4,1966,first round,1,Krantzcke,Mackay,2.0,0.0,12.0,4.0,grass,ausopen,1
1752,5,1966,first round,1,Ebbern,Alexander,2.0,0.0,12.0,4.0,grass,ausopen,1
2005,6,1966,first round,1,Walsham,Brennan,2.0,0.0,12.0,6.0,grass,ausopen,1
2258,7,1966,first round,1,Dening,Cooper,2.0,0.0,12.0,2.0,grass,ausopen,1
2507,8,1966,first round,1,Caldwell Graebner,Jones,2.0,0.0,12.0,3.0,grass,ausopen,1
2719,9,1966,first round,1,Turner,Kynaston,2.0,0.0,12.0,5.0,grass,ausopen,1
2876,10,1966,first round,1,Don,Davies,2.0,1.0,15.0,11.0,grass,ausopen,1
3032,11,1966,first round,1,Eastburn,Van Haren,2.0,1.0,19.0,17.0,grass,ausopen,1
3189,12,1966,first round,1,Gibson,Martin,2.0,1.0,16.0,8.0,grass,ausopen,1
3340,13,1966,first round,1,Melville,Wicks,2.0,0.0,12.0,4.0,grass,ausopen,1
3492,14,1966,first round,1,Smith,Langsford,2.0,1.0,16.0,11.0,grass,ausopen,1
3642,15,1966,first round,1,Pfannenberg,Boulle,2.0,1.0,16.0,14.0,grass,ausopen,1
3791,16,1966,first round,1,Sherriff,Born,2.0,0.0,12.0,6.0,grass,ausopen,1
194,1,1966,second round,2,Smith,Kenny,2.0,0.0,12.0,4.0,grass,ausopen,1
690,2,1966,second round,2,Jenkins,Marsh,2.0,0.0,12.0,4.0,grass,ausopen,1
1095,3,1966,second round,2,Gourlay,Hunt,2.0,1.0,13.0,9.0,grass,ausopen,1
1445,4,1966,second round,2,Schacht,Malfroy,2.0,0.0,12.0,1.0,grass,ausopen,1
1753,5,1966,second round,2,Tegart,Sherriff,2.0,0.0,12.0,4.0,grass,ausopen,1
2006,6,1966,second round,2,Krantzcke,Allan,2.0,0.0,12.0,5.0,grass,ausopen,1
2259,7,1966,second round,2,Ebbern,Walsham,2.0,1.0,16.0,10.0,grass,ausopen,1
2508,8,1966,second round,2,Caldwell Graebner,Dening,2.0,0.0,12.0,4.0,grass,ausopen,1
2720,9,1966,second round,2,Turner,Don,2.0,0.0,12.0,4.0,grass,ausopen,1
2877,10,1966,second round,2,Gibson,Eastburn,2.0,0.0,12.0,5.0,grass,ausopen,1
3033,11,1966,second round,2,Melville,Smith,2.0,0.0,12.0,2.0,grass,ausopen,1
3190,12,1966,second round,2,Sherriff,Pfannenberg,2.0,0.0,12.0,2.0,grass,ausopen,1
3493,14,1966,second round,2,Amos,Salfati,2.0,1.0,18.0,12.0,grass,ausopen,1
3643,15,1966,second round,2,Turner,Starr,2.0,1.0,22.0,20.0,grass,ausopen,1
3792,16,1966,second round,2,Richey,Dunn,2.0,0.0,12.0,6.0,grass,ausopen,1
196,1,1966,third round,3,Smith,Jenkins,2.0,0.0,17.0,10.0,grass,ausopen,1
692,2,1966,third round,3,Schacht,Gourlay,2.0,0.0,12.0,5.0,grass,ausopen,1
1096,3,1966,third round,3,Tegart,Krantzcke,2.0,0.0,14.0,10.0,grass,ausopen,1
1446,4,1966,third round,3,Caldwell Graebner,Ebbern,2.0,0.0,12.0,5.0,grass,ausopen,1
1754,5,1966,third round,3,Gibson,Turner,2.0,0.0,14.0,7.0,grass,ausopen,1
2007,6,1966,third round,3,Melville,Sherriff,2.0,1.0,23.0,17.0,grass,ausopen,1
2260,7,1966,third round,3,Amos,Hole,2.0,0.0,12.0,6.0,grass,ausopen,1
2509,8,1966,third round,3,Richey,Turner,2.0,0.0,12.0,1.0,grass,ausopen,1
193,1,1966,quarterfinals,5,Margaret Smith,Madonna Schacht,2.0,0.0,12.0,4.0,grass,ausopen,1
689,2,1966,quarterfinals,5,Carole Caldwell Graebner,Judy Tegart,2.0,0.0,12.0,6.0,grass,ausopen,1
1094,3,1966,quarterfinals,5,Kerry Melville,Joan Gibson,2.0,1.0,15.0,12.0,grass,ausopen,1
1444,4,1966,quarterfinals,5,Nancy Richey,Helen Amos,2.0,0.0,12.0,5.0,grass,ausopen,1
195,1,1966,semifinals,6,Margaret Smith,Carole Caldwell Graebner,2.0,0.0,12.0,6.0,grass,ausopen,1
691,2,1966,semifinals,6,Nancy Richey,Kerry Melville,2.0,0.0,14.0,8.0,grass,ausopen,1
198,1,1967,first round,1,Cooper,Starr,2.0,1.0,15.0,10.0,grass,ausopen,1
693,2,1967,first round,1,Goolagong,Stephen,2.0,1.0,16.0,12.0,grass,ausopen,1
1097,3,1967,first round,1,Walsham,Bonicelli,2.0,0.0,13.0,6.0,grass,ausopen,1
1447,4,1967,first round,1,Melville,Starr,2.0,0.0,12.0,5.0,grass,ausopen,1
1755,5,1967,first round,1,Casals,Hawcroft,2.0,0.0,12.0,4.0,grass,ausopen,1
2008,6,1967,first round,1,Venneboer,Dunn,2.0,0.0,12.0,6.0,grass,ausopen,1
2261,7,1967,first round,1,Rosser,James,2.0,0.0,12.0,6.0,grass,ausopen,1
2510,8,1967,first round,1,Allan,Brand,2.0,0.0,12.0,5.0,grass,ausopen,1
200,1,1967,second round,2,Richey,Harris,2.0,0.0,12.0,2.0,grass,ausopen,1
695,2,1967,second round,2,Jenkins,Caulley,2.0,0.0,12.0,6.0,grass,ausopen,1
1099,3,1967,second round,2,Robinson,Gourlay,2.0,1.0,16.0,13.0,grass,ausopen,1
1449,4,1967,second round,2,Krantzcke,Terras,2.0,0.0,12.0,5.0,grass,ausopen,1
1756,5,1967,second round,2,Stove,Hunt,2.0,0.0,12.0,4.0,grass,ausopen,1
2009,6,1967,second round,2,Parrott,Tegart,2.0,1.0,16.0,15.0,grass,ausopen,1
2262,7,1967,second round,2,Goolagong,Cooper,2.0,1.0,14.0,11.0,grass,ausopen,1
2511,8,1967,second round,2,Melville,Walsham,2.0,0.0,17.0,11.0,grass,ausopen,1
2721,9,1967,second round,2,Casals,Venneboer,2.0,0.0,12.0,6.0,grass,ausopen,1
2878,10,1967,second round,2,Allan,Rosser,2.0,0.0,12.0,2.0,grass,ausopen,1
3034,11,1967,second round,2,Sherriff,Born,2.0,1.0,18.0,14.0,grass,ausopen,1
3191,12,1967,second round,2,Lehane,Alexander,2.0,0.0,14.0,7.0,grass,ausopen,1
3341,13,1967,second round,2,Durr,Nelson,2.0,0.0,12.0,3.0,grass,ausopen,1
3644,15,1967,second round,2,Jones,Kenny,2.0,1.0,14.0,11.0,grass,ausopen,1
3793,16,1967,second round,2,Turner,Batchelor,2.0,0.0,12.0,1.0,grass,ausopen,1
202,1,1967,third round,3,Richey,Jenkins,2.0,0.0,12.0,5.0,grass,ausopen,1
697,2,1967,third round,3,Robinson,Krantzcke,2.0,1.0,16.0,10.0,grass,ausopen,1
1100,3,1967,third round,3,Parrott,Stove,2.0,0.0,12.0,4.0,grass,ausopen,1
1450,4,1967,third round,3,Melville,Goolagong,2.0,0.0,12.0,2.0,grass,ausopen,1
1757,5,1967,third round,3,Casals,Allan,2.0,0.0,12.0,2.0,grass,ausopen,1
2010,6,1967,third round,3,Sherriff,Lehane,2.0,1.0,12.0,11.0,grass,ausopen,1
2263,7,1967,third round,3,Durr,Amos,2.0,0.0,12.0,4.0,grass,ausopen,1
2512,8,1967,third round,3,Turner,Jones,2.0,0.0,12.0,1.0,grass,ausopen,1
199,1,1967,quarterfinals,5,Nancy Richey,Lorraine Robinson,2.0,0.0,7.0,3.0,grass,ausopen,1
694,2,1967,quarterfinals,5,Kerry Melville,Julie Parrott,2.0,1.0,20.0,15.0,grass,ausopen,1
1098,3,1967,quarterfinals,5,Rosie Casals,Gail Sherriff,2.0,0.0,12.0,6.0,grass,ausopen,1
1448,4,1967,quarterfinals,5,Lesley Turner,Francoise Durr,2.0,0.0,16.0,9.0,grass,ausopen,1
201,1,1967,semifinals,6,Nancy Richey,Kerry Melville,2.0,0.0,12.0,5.0,grass,ausopen,1
696,2,1967,semifinals,6,Lesley Turner,Rosie Casals,2.0,1.0,16.0,11.0,grass,ausopen,1
197,1,1967,final,7,Nancy Richey,Lesley Turner,2.0,0.0,12.0,5.0,grass,ausopen,1
204,1,1968,first round,1,Dorothy Whitely,Judith Dibar,2.0,0.0,12.0,6.0,grass,ausopen,1
698,2,1968,first round,1,Eva de Jong,Kay Williams,2.0,0.0,12.0,5.0,grass,ausopen,1
1451,4,1968,first round,1,L Griffiths,Valerie Caulley,2.0,0.0,12.0,7.0,grass,ausopen,1
1758,5,1968,first round,1,Lita Liem,Sandra Hole,2.0,0.0,12.0,1.0,grass,ausopen,1
2011,6,1968,first round,1,Beryl Jenkins,Wendy Gilchrist,2.0,1.0,20.0,16.0,grass,ausopen,1
2264,7,1968,first round,1,Kathleen Harter,Loris Butterfield,2.0,0.0,12.0,4.0,grass,ausopen,1
2513,8,1968,first round,1,Margaret Court,Kerry Harris,2.0,0.0,12.0,3.0,grass,ausopen,1
2722,9,1968,first round,1,Cynthia Doerner,Geri Shepard,2.0,1.0,19.0,17.0,grass,ausopen,1
2879,10,1968,first round,1,Marilyn Tesch,Helen Sheedy,2.0,0.0,12.0,4.0,grass,ausopen,1
3035,11,1968,first round,1,Evonne Goolagong,Ada Bakker,2.0,0.0,12.0,4.0,grass,ausopen,1
3192,12,1968,first round,1,Gail Sherriff,S Washbourne,2.0,0.0,12.0,2.0,grass,ausopen,1
3342,13,1968,first round,1,Lexie Kenny,S Stephen,2.0,0.0,12.0,8.0,grass,ausopen,1
3494,14,1968,first round,1,Lynne Nette,Lynette Mansfield,2.0,0.0,12.0,3.0,grass,ausopen,1
3645,15,1968,first round,1,Rosie Casals,Carol Sherriff,2.0,0.0,12.0,3.0,grass,ausopen,1
3794,16,1968,first round,1,Judy Tegart,Janine Whyte,2.0,0.0,12.0,3.0,grass,ausopen,1
3923,17,1968,first round,1,Judith Salome,Helen OConnor,2.0,0.0,14.0,8.0,grass,ausopen,1
4001,18,1968,first round,1,Lany Kaligis,Joan Johnson,2.0,0.0,12.0,1.0,grass,ausopen,1
4079,19,1968,first round,1,Patricia Edwards,Heather McKechnie,2.0,1.0,16.0,12.0,grass,ausopen,1
4157,20,1968,first round,1,Karen Krantzcke,Ann Jenkins,2.0,0.0,12.0,4.0,grass,ausopen,1
4234,21,1968,first round,1,Beverley Rae,Janet Young,2.0,1.0,14.0,12.0,grass,ausopen,1
4387,23,1968,first round,1,MaryAnn Eisel,Kerry Wilkinson,2.0,0.0,12.0,5.0,grass,ausopen,1
4464,24,1968,first round,1,Kerry Melville,Alison McKenzie,2.0,0.0,14.0,10.0,grass,ausopen,1
4541,25,1968,first round,1,Barbara Hawcroft,Sue Hastings,2.0,0.0,12.0,6.0,grass,ausopen,1
4613,26,1968,first round,1,Astrid Suurbeek,Margaret Starr,2.0,1.0,17.0,13.0,grass,ausopen,1
4685,27,1968,first round,1,Elena Subirats,E Staples,2.0,0.0,12.0,7.0,grass,ausopen,1
4757,28,1968,first round,1,Lesley Hunt,Helen Gourlay,2.0,1.0,16.0,14.0,grass,ausopen,1
4829,29,1968,first round,1,Yveline Boy,Janine Murdoch,2.0,0.0,12.0,2.0,grass,ausopen,1
206,1,1968,second round,2,Lesley Turner,D Whitely,2.0,0.0,12.0,4.0,grass,ausopen,1
700,2,1968,second round,2,E de Jong,K Hogarth,2.0,0.0,12.0,4.0,grass,ausopen,1
1102,3,1968,second round,2,L Liem,L Griffiths,2.0,1.0,16.0,15.0,grass,ausopen,1
1453,4,1968,second round,2,K Harter,B Jenkins,2.0,1.0,17.0,13.0,grass,ausopen,1
1759,5,1968,second round,2,M Court,C Sieler,2.0,0.0,12.0,5.0,grass,ausopen,1
2012,6,1968,second round,2,E Goolagong,M Tesch,2.0,0.0,12.0,5.0,grass,ausopen,1
2265,7,1968,second round,2,G Sherriff,L Kenny,2.0,0.0,15.0,8.0,grass,ausopen,1
2514,8,1968,second round,2,R Casals,L Nette,2.0,0.0,12.0,6.0,grass,ausopen,1
2723,9,1968,second round,2,J Tegart,J Salome,2.0,0.0,12.0,2.0,grass,ausopen,1
2880,10,1968,second round,2,L Kaligis,P Edwards,2.0,1.0,18.0,17.0,grass,ausopen,1
3036,11,1968,second round,2,K Krantzcke,B Rae,2.0,0.0,12.0,8.0,grass,ausopen,1
3193,12,1968,second round,2,MA Eisel,K Dening,2.0,1.0,15.0,13.0,grass,ausopen,1
3343,13,1968,second round,2,K Melville,B Hawcroft,2.0,0.0,13.0,7.0,grass,ausopen,1
3495,14,1968,second round,2,A Suurbeek,E Subirats,2.0,1.0,17.0,14.0,grass,ausopen,1
3646,15,1968,second round,2,L Hunt,Y Boy,2.0,0.0,12.0,4.0,grass,ausopen,1
3795,16,1968,second round,2,Billie Jean King,H Amos,2.0,0.0,12.0,2.0,grass,ausopen,1
208,1,1968,third round,3,L Turner,E de Jong,2.0,0.0,12.0,1.0,grass,ausopen,1
702,2,1968,third round,3,K Harter,L Liem,2.0,0.0,12.0,5.0,grass,ausopen,1
1103,3,1968,third round,3,M Court,E Goolagong,2.0,0.0,12.0,4.0,grass,ausopen,1
1454,4,1968,third round,3,R Casals,G Sherriff,2.0,0.0,12.0,1.0,grass,ausopen,1
1760,5,1968,third round,3,J Tegart,L Kaligis,2.0,0.0,12.0,7.0,grass,ausopen,1
2013,6,1968,third round,3,K Krantzcke,MA Eisel,2.0,0.0,12.0,5.0,grass,ausopen,1
2266,7,1968,third round,3,A Suurbeek,K Melville,2.0,0.0,14.0,9.0,grass,ausopen,1
2515,8,1968,third round,3,BJ King,L Hunt,2.0,0.0,12.0,7.0,grass,ausopen,1
205,1,1968,quarterfinals,5,Lesley Turner,Kathleen Harter,2.0,1.0,15.0,10.0,grass,ausopen,1
699,2,1968,quarterfinals,5,Margaret Court,Rosie Casals,2.0,0.0,12.0,2.0,grass,ausopen,1
1101,3,1968,quarterfinals,5,Judy Tegart,Karen Krantzcke,2.0,1.0,20.0,17.0,grass,ausopen,1
1452,4,1968,quarterfinals,5,Billie Jean King,Astrid Suurbeek,2.0,0.0,12.0,3.0,grass,ausopen,1
207,1,1968,semifinals,6,Margaret Court,Lesley Turner,2.0,0.0,12.0,5.0,grass,ausopen,1
701,2,1968,semifinals,6,Billie Jean King,Judy Tegart,2.0,1.0,16.0,9.0,grass,ausopen,1
203,1,1968,final,7,Billie Jean King,Margaret Court,2.0,0.0,12.0,3.0,grass,ausopen,1
210,1,1969,first round,1,BJ King,F Luff,2.0,0.0,12.0,4.0,grass,ausopen,1
703,2,1969,first round,1,E Goolagong,H Kayser,2.0,0.0,12.0,4.0,grass,ausopen,1
1104,3,1969,first round,1,K Krantzcke,L Kenny,2.0,0.0,12.0,3.0,grass,ausopen,1
1455,4,1969,first round,1,H Sheedy,L Kaligis,2.0,0.0,13.0,7.0,grass,ausopen,1
1761,5,1969,first round,1,A Jones,P Edwards,2.0,0.0,12.0,2.0,grass,ausopen,1
2014,6,1969,first round,1,K Harris,B Hawcroft,2.0,0.0,12.0,7.0,grass,ausopen,1
2267,7,1969,first round,1,L Hunt,J Whyte,2.0,0.0,12.0,4.0,grass,ausopen,1
2516,8,1969,first round,1,L Bowrey,W Gilchrist,2.0,0.0,13.0,8.0,grass,ausopen,1
2724,9,1969,first round,1,F Durr,H Rush,2.0,0.0,14.0,10.0,grass,ausopen,1
2881,10,1969,first round,1,H Gourlay,J Tegart,2.0,1.0,15.0,14.0,grass,ausopen,1
3037,11,1969,first round,1,M Starr,K Treasure,2.0,0.0,12.0,6.0,grass,ausopen,1
3194,12,1969,first round,1,K Melville,L Liem,2.0,0.0,12.0,6.0,grass,ausopen,1
3344,13,1969,first round,1,J Young,K Wilkinson,2.0,0.0,12.0,3.0,grass,ausopen,1
3496,14,1969,first round,1,R Casals,G Chanfreau,2.0,1.0,16.0,10.0,grass,ausopen,1
3647,15,1969,first round,1,H Amos,P Brand,2.0,1.0,17.0,14.0,grass,ausopen,1
3796,16,1969,first round,1,M Court,J Dibar,2.0,0.0,12.0,0.0,grass,ausopen,1
212,1,1969,second round,2,BJ King,E Goolagong,2.0,0.0,12.0,4.0,grass,ausopen,1
705,2,1969,second round,2,K Krantzcke,H Sheedy,2.0,0.0,12.0,1.0,grass,ausopen,1
1106,3,1969,second round,2,A Jones,K Harris,2.0,0.0,15.0,8.0,grass,ausopen,1
1762,5,1969,second round,2,H Gourlay,F Durr,2.0,1.0,16.0,10.0,grass,ausopen,1
2015,6,1969,second round,2,K Melville,M Starr,2.0,0.0,12.0,2.0,grass,ausopen,1
2268,7,1969,second round,2,R Casals,J Young,2.0,0.0,12.0,6.0,grass,ausopen,1
2517,8,1969,second round,2,M Court,H Amos,2.0,0.0,12.0,2.0,grass,ausopen,1
211,1,1969,quarterfinals,5,BJ King,K Krantzcke,2.0,0.0,18.0,14.0,grass,ausopen,1
704,2,1969,quarterfinals,5,A Jones,L Hunt,2.0,0.0,12.0,4.0,grass,ausopen,1
1105,3,1969,quarterfinals,5,H Gourlay,K Melville,2.0,1.0,16.0,13.0,grass,ausopen,1
1456,4,1969,quarterfinals,5,M Court,R Casals,2.0,0.0,12.0,5.0,grass,ausopen,1
213,1,1969,semifinals,6,Billie Jean King,Ann Jones,2.0,1.0,16.0,11.0,grass,ausopen,1
706,2,1969,semifinals,6,Margaret Court,Kerry Melville,2.0,1.0,16.0,13.0,grass,ausopen,1
209,1,1969,final,7,Margaret Court,Billie Jean King,2.0,0.0,12.0,5.0,grass,ausopen,1
215,1,1970,first round,1,C Langsford,S Irvine,2.0,0.0,12.0,5.0,grass,ausopen,1
707,2,1970,first round,1,H Amos,C Cooper,2.0,0.0,12.0,3.0,grass,ausopen,1
1107,3,1970,first round,1,N Marsh,S Thomson,2.0,0.0,13.0,7.0,grass,ausopen,1
1457,4,1970,first round,1,V Lancaster,T Van Haren,2.0,0.0,12.0,2.0,grass,ausopen,1
1763,5,1970,first round,1,S Walsham,J Harris,2.0,0.0,13.0,9.0,grass,ausopen,1
2016,6,1970,first round,1,S Hole,L Cameron,2.0,0.0,12.0,3.0,grass,ausopen,1
2269,7,1970,first round,1,C Norquay,M Morgan,2.0,1.0,15.0,12.0,grass,ausopen,1
2518,8,1970,first round,1,C Sieler,N Eastburn,2.0,1.0,16.0,13.0,grass,ausopen,1
2882,10,1970,first round,1,H Sheedy,K Hogarth,2.0,0.0,18.0,14.0,grass,ausopen,1
3038,11,1970,first round,1,A Avis,J Fallis,2.0,1.0,13.0,12.0,grass,ausopen,1
217,1,1970,second round,2,M Court,C Langsford,2.0,0.0,12.0,0.0,grass,ausopen,1
709,2,1970,second round,2,K Wilkinson,H Kayser,2.0,1.0,16.0,15.0,grass,ausopen,1
1109,3,1970,second round,2,K Harris,H Amos,2.0,0.0,14.0,9.0,grass,ausopen,1
1459,4,1970,second round,2,E Goolagong,N Marsh,2.0,0.0,12.0,8.0,grass,ausopen,1
1764,5,1970,second round,2,K Krantzcke,V Lancaster,2.0,0.0,12.0,5.0,grass,ausopen,1
2017,6,1970,second round,2,L Liem,J Gohn,2.0,0.0,12.0,6.0,grass,ausopen,1
2270,7,1970,second round,2,J Dalton,S Walsham,2.0,0.0,12.0,5.0,grass,ausopen,1
2519,8,1970,second round,2,L Kaligis,J Whyte,2.0,0.0,12.0,7.0,grass,ausopen,1
2725,9,1970,second round,2,J Young,S Hole,2.0,0.0,12.0,5.0,grass,ausopen,1
2883,10,1970,second round,2,L Hunt,C Norquay,2.0,0.0,12.0,2.0,grass,ausopen,1
3039,11,1970,second round,2,W Gilchrist,W Turnbull,2.0,0.0,12.0,6.0,grass,ausopen,1
3195,12,1970,second round,2,W Shaw,C Sieler,2.0,0.0,12.0,4.0,grass,ausopen,1
3345,13,1970,second round,2,J ONeill,V Caulley,2.0,0.0,12.0,1.0,grass,ausopen,1
3497,14,1970,second round,2,C Sandberg,H Sheedy,2.0,0.0,12.0,3.0,grass,ausopen,1
3648,15,1970,second round,2,S Alexander,M Tesch,2.0,0.0,14.0,10.0,grass,ausopen,1
3797,16,1970,second round,2,K Melville,A Avis,2.0,0.0,12.0,5.0,grass,ausopen,1
219,1,1970,third round,3,M Court,K Wilkinson,2.0,0.0,12.0,1.0,grass,ausopen,1
711,2,1970,third round,3,E Goolagong,K Harris,2.0,0.0,16.0,8.0,grass,ausopen,1
1110,3,1970,third round,3,K Krantzcke,L Liem,2.0,0.0,12.0,5.0,grass,ausopen,1
1460,4,1970,third round,3,J Dalton,L Kaligis,2.0,0.0,12.0,4.0,grass,ausopen,1
1765,5,1970,third round,3,L Hunt,J Young,2.0,0.0,14.0,9.0,grass,ausopen,1
2018,6,1970,third round,3,W Shaw,W Gilchrist,2.0,0.0,12.0,4.0,grass,ausopen,1
2271,7,1970,third round,3,C Sandberg,J ONeill,2.0,0.0,15.0,11.0,grass,ausopen,1
2520,8,1970,third round,3,K Melville,S Alexander,2.0,0.0,12.0,2.0,grass,ausopen,1
216,1,1970,quarterfinals,5,Margaret Court,Evonne Goolagong,2.0,0.0,12.0,4.0,grass,ausopen,1
708,2,1970,quarterfinals,5,Karen Krantzcke,Judy Dalton,2.0,0.0,19.0,15.0,grass,ausopen,1
1108,3,1970,quarterfinals,5,Winnie Shaw,Lesley Hunt,2.0,0.0,12.0,7.0,grass,ausopen,1
1458,4,1970,quarterfinals,5,Kerry Melville,Christina Sandberg,2.0,0.0,12.0,2.0,grass,ausopen,1
218,1,1970,semifinals,6,Margaret Court,Karen Krantzcke,2.0,0.0,12.0,4.0,grass,ausopen,1
710,2,1970,semifinals,6,Kerry Melville,Winnie Shaw,2.0,0.0,14.0,10.0,grass,ausopen,1
214,1,1970,final,7,Margaret Court,Kerry Melville,2.0,0.0,12.0,4.0,grass,ausopen,1
221,1,1971,first round,1,P Coleman,H Taylor,2.0,0.0,12.0,0.0,grass,ausopen,1
712,2,1971,first round,1,B Hawcroft,C Sieler,2.0,0.0,12.0,7.0,grass,ausopen,1
1111,3,1971,first round,1,H Gourlay,V Lancaster,2.0,1.0,15.0,10.0,grass,ausopen,1
1461,4,1971,first round,1,P Hogan,S Walsham,2.0,0.0,12.0,6.0,grass,ausopen,1
1766,5,1971,first round,1,L Hunt,A Avis,2.0,0.0,12.0,7.0,grass,ausopen,1
2019,6,1971,first round,1,J ONeill,D Fromholtz,2.0,0.0,12.0,3.0,grass,ausopen,1
2521,8,1971,first round,1,S Hole,J Fallis,2.0,1.0,19.0,15.0,grass,ausopen,1
2726,9,1971,first round,1,N Marsh,M Tesch,2.0,0.0,12.0,3.0,grass,ausopen,1
2884,10,1971,first round,1,L Bowrey,C Zeeman,2.0,0.0,12.0,2.0,grass,ausopen,1
3040,11,1971,first round,1,W Shaw,J Young,2.0,0.0,12.0,1.0,grass,ausopen,1
3196,12,1971,first round,1,P Edwards,K Harris,2.0,0.0,13.0,9.0,grass,ausopen,1
3346,13,1971,first round,1,S Walsh,A Coleman,2.0,0.0,12.0,4.0,grass,ausopen,1
3498,14,1971,first round,1,H Kayser,K Athorne,2.0,0.0,11.0,0.0,grass,ausopen,1
223,1,1971,second round,2,M Court,P Coleman,2.0,0.0,12.0,2.0,grass,ausopen,1
714,2,1971,second round,2,H Gourlay,B Hawcroft,2.0,0.0,13.0,9.0,grass,ausopen,1
1113,3,1971,second round,2,L Hunt,P Hogan,2.0,0.0,12.0,7.0,grass,ausopen,1
1463,4,1971,second round,2,J ONeill,N Eastburn,2.0,0.0,12.0,1.0,grass,ausopen,1
1767,5,1971,second round,2,N Marsh,S Hole,2.0,0.0,12.0,5.0,grass,ausopen,1
2020,6,1971,second round,2,W Shaw,L Bowrey,2.0,1.0,13.0,10.0,grass,ausopen,1
2272,7,1971,second round,2,S Walsh,P Edwards,2.0,0.0,12.0,4.0,grass,ausopen,1
2522,8,1971,second round,2,E Goolagong,H Kayser,2.0,0.0,12.0,2.0,grass,ausopen,1
222,1,1971,quarterfinals,5,Margaret Court,Helen Gourlay,2.0,0.0,12.0,4.0,grass,ausopen,1
713,2,1971,quarterfinals,5,Lesley Hunt,Jan ONeill,2.0,0.0,12.0,8.0,grass,ausopen,1
1112,3,1971,quarterfinals,5,Winnie Shaw,Norma Marsh,2.0,0.0,13.0,6.0,grass,ausopen,1
1462,4,1971,quarterfinals,5,Evonne Goolagong,Sharon Walsh,2.0,0.0,12.0,7.0,grass,ausopen,1
224,1,1971,semifinals,6,Margaret Court,Lesley Hunt,2.0,0.0,12.0,3.0,grass,ausopen,1
715,2,1971,semifinals,6,Evonne Goolagong,Winnie Shaw,2.0,0.0,13.0,7.0,grass,ausopen,1
220,1,1971,final,7,Margaret Court,Evonne Goolagong,2.0,1.0,16.0,17.0,grass,ausopen,1
226,1,1972,first round,1,E Goolagong,H Worland,2.0,0.0,12.0,1.0,grass,ausopen,1
716,2,1972,first round,1,J Whyte,A Coleman,2.0,0.0,12.0,6.0,grass,ausopen,1
1114,3,1972,first round,1,M Schallau,K Wilkinson,2.0,0.0,12.0,3.0,grass,ausopen,1
1464,4,1972,first round,1,B Hawcroft,D James,2.0,0.0,13.0,6.0,grass,ausopen,1
1768,5,1972,first round,1,H Gourlay,P Billing,2.0,0.0,12.0,3.0,grass,ausopen,1
2021,6,1972,first round,1,M Tesch,M Morgan,2.0,0.0,12.0,6.0,grass,ausopen,1
