,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
3710,17,1981,second round,2,Hanika,Blount,2.0,0.0,13.0,7.0,hard,usopen,4
3806,18,1981,second round,2,Mesker,Vessies,2.0,0.0,12.0,4.0,hard,usopen,4
3902,19,1981,second round,2,Wade,Mundel,2.0,0.0,12.0,4.0,hard,usopen,4
3997,20,1981,second round,2,Walsh,Barker,1.0,1.0,11.0,10.0,hard,usopen,4
4093,21,1981,second round,2,Casals,Appelbaum,2.0,0.0,12.0,2.0,hard,usopen,4
4189,22,1981,second round,2,Acker,Morrison,1.0,0.0,12.0,10.0,hard,usopen,4
4285,23,1981,second round,2,Casale,Gompert,2.0,0.0,12.0,4.0,hard,usopen,4
4381,24,1981,second round,2,Austin,Nagelsen,2.0,0.0,12.0,3.0,hard,usopen,4
4477,25,1981,second round,2,Turnbull,Romanov,2.0,0.0,12.0,4.0,hard,usopen,4
4573,26,1981,second round,2,Gerken,Buchanan,2.0,0.0,13.0,9.0,hard,usopen,4
4669,27,1981,second round,2,Durie,Hallquist,2.0,0.0,12.0,6.0,hard,usopen,4
4765,28,1981,second round,2,Horvath,Jausovec,2.0,1.0,18.0,13.0,hard,usopen,4
4861,29,1981,second round,2,Potter,Rollinson,2.0,0.0,12.0,5.0,hard,usopen,4
4956,30,1981,second round,2,Morse,Smith,2.0,0.0,12.0,6.0,hard,usopen,4
5051,31,1981,second round,2,Vermaak,Harrington,1.0,1.0,16.0,13.0,hard,usopen,4
5147,32,1981,second round,2,Leand,Jaeger,2.0,1.0,14.0,14.0,hard,usopen,4
330,1,1981,third round,3,Evert,Moulton,2.0,0.0,12.0,3.0,hard,usopen,4
829,2,1981,third round,3,Bunge,Thompson,2.0,1.0,15.0,15.0,hard,usopen,4
1196,3,1981,third round,3,Lee,Ruzici,2.0,1.0,17.0,12.0,hard,usopen,4
1524,4,1981,third round,3,Mandlikova,Coles,2.0,0.0,12.0,3.0,hard,usopen,4
1761,5,1981,third round,3,Navratilova,Russell,2.0,0.0,12.0,3.0,hard,usopen,4
1960,6,1981,third round,3,Jordan,Vanier,2.0,0.0,12.0,3.0,hard,usopen,4
2160,7,1981,third round,3,Smith,Portman,2.0,0.0,12.0,1.0,hard,usopen,4
2359,8,1981,third round,3,Shriver,Tomanova,2.0,0.0,12.0,5.0,hard,usopen,4
2545,9,1981,third round,3,Hanika,Mesker,2.0,1.0,16.0,9.0,hard,usopen,4
2693,10,1981,third round,3,Walsh,Wade,2.0,1.0,17.0,14.0,hard,usopen,4
2841,11,1981,third round,3,Casals,Acker,2.0,1.0,15.0,11.0,hard,usopen,4
2989,12,1981,third round,3,Austin,Casale,2.0,0.0,12.0,3.0,hard,usopen,4
3135,13,1981,third round,3,Gerken,Turnbull,2.0,0.0,13.0,8.0,hard,usopen,4
3281,14,1981,third round,3,Durie,Horvath,2.0,1.0,15.0,14.0,hard,usopen,4
3429,15,1981,third round,3,Potter,Morse,2.0,1.0,17.0,13.0,hard,usopen,4
3576,16,1981,third round,3,Leand,Harrington,2.0,0.0,12.0,7.0,hard,usopen,4
326,1,1981,fourth round,4,Evert,Bunge,2.0,0.0,12.0,2.0,hard,usopen,4
825,2,1981,fourth round,4,Mandlikova,Lee,2.0,0.0,12.0,1.0,hard,usopen,4
1193,3,1981,fourth round,4,Navratilova,Jordan,2.0,0.0,12.0,1.0,hard,usopen,4
1521,4,1981,fourth round,4,Smith,Shriver,2.0,1.0,14.0,15.0,hard,usopen,4
1759,5,1981,fourth round,4,Hanika,Walsh,2.0,0.0,13.0,7.0,hard,usopen,4
1958,6,1981,fourth round,4,Austin,Casals,2.0,0.0,12.0,4.0,hard,usopen,4
2158,7,1981,fourth round,4,Gerken,Durie,2.0,0.0,13.0,7.0,hard,usopen,4
2357,8,1981,fourth round,4,Potter,Leand,2.0,1.0,19.0,16.0,hard,usopen,4
327,1,1981,quarterfinals,5,Chris Evert,Hana Mandlikova,2.0,0.0,12.0,4.0,hard,usopen,4
826,2,1981,quarterfinals,5,Martina Navratilova,Anne Smith,2.0,0.0,13.0,9.0,hard,usopen,4
1194,3,1981,quarterfinals,5,Tracy Austin,Sylvia Hanika,2.0,0.0,12.0,7.0,hard,usopen,4
1522,4,1981,quarterfinals,5,Barbara Potter,Barbara Gerken,2.0,0.0,14.0,10.0,hard,usopen,4
329,1,1981,semifinals,6,Martina Navratilova,Chris Evert,2.0,1.0,17.0,15.0,hard,usopen,4
828,2,1981,semifinals,6,Tracy Austin,Barbara Potter,2.0,0.0,12.0,4.0,hard,usopen,4
324,1,1981,final,7,Tracy Austin,Martina Navratilova,2.0,1.0,15.0,18.0,hard,usopen,4
332,1,1982,first round,1,Navratilova,DuPont,2.0,0.0,12.0,2.0,hard,usopen,4
830,2,1982,first round,1,Davis,Rollinson,2.0,0.0,13.0,8.0,hard,usopen,4
1197,3,1982,first round,1,Yeargin,Whytcross,2.0,1.0,16.0,13.0,hard,usopen,4
1525,4,1982,first round,1,Casals,Harford,2.0,1.0,17.0,13.0,hard,usopen,4
1762,5,1982,first round,1,Ludloff,Smith,2.0,0.0,12.0,2.0,hard,usopen,4
1961,6,1982,first round,1,Desfor,Benjamin,2.0,0.0,12.0,5.0,hard,usopen,4
2161,7,1982,first round,1,Bonder,Pfaff,2.0,1.0,16.0,13.0,hard,usopen,4
2360,8,1982,first round,1,Leand,Bramblett,2.0,0.0,12.0,8.0,hard,usopen,4
2546,9,1982,first round,1,Potter,Sands,2.0,0.0,13.0,10.0,hard,usopen,4
2694,10,1982,first round,1,Fairbank,Sukova,2.0,1.0,19.0,18.0,hard,usopen,4
2842,11,1982,first round,1,Moulton,Nagelsen,2.0,1.0,19.0,15.0,hard,usopen,4
2990,12,1982,first round,1,Arraya,Jordan,2.0,1.0,14.0,9.0,hard,usopen,4
3136,13,1982,first round,1,Pasquale,Monteiro,2.0,1.0,15.0,12.0,hard,usopen,4
3282,14,1982,first round,1,Gilbert,Hepner,2.0,1.0,15.0,11.0,hard,usopen,4
3430,15,1982,first round,1,Jevans,Acker,2.0,1.0,13.0,16.0,hard,usopen,4
3577,16,1982,first round,1,Shriver,Skuherska,2.0,0.0,12.0,3.0,hard,usopen,4
3711,17,1982,first round,1,Austin,Tanvier,2.0,0.0,10.0,3.0,hard,usopen,4
3807,18,1982,first round,1,Norton,Holton,2.0,1.0,16.0,10.0,hard,usopen,4
3903,19,1982,first round,1,Simmonds,Drescher,2.0,0.0,12.0,5.0,hard,usopen,4
3998,20,1982,first round,1,Durie,Tobin,2.0,0.0,12.0,6.0,hard,usopen,4
4094,21,1982,first round,1,Herr,Gerken,2.0,0.0,12.0,2.0,hard,usopen,4
4190,22,1982,first round,1,Fernandez,Pinterova,2.0,0.0,12.0,5.0,hard,usopen,4
4286,23,1982,first round,1,Henricksson,Walsh,2.0,1.0,17.0,13.0,hard,usopen,4
4382,24,1982,first round,1,Ruzici,Jones,2.0,0.0,12.0,4.0,hard,usopen,4
4478,25,1982,first round,1,Mascarin,King,2.0,0.0,12.0,5.0,hard,usopen,4
4574,26,1982,first round,1,Nelson,Antonoplis,2.0,1.0,15.0,12.0,hard,usopen,4
4670,27,1982,first round,1,Kiyomura,Jordan,2.0,1.0,14.0,12.0,hard,usopen,4
4766,28,1982,first round,1,Romanov,Gompert,1.0,1.0,9.0,11.0,hard,usopen,4
4862,29,1982,first round,1,Maleeva,Jones,2.0,0.0,12.0,4.0,hard,usopen,4
4957,30,1982,first round,1,Steinmetz,Casale,2.0,0.0,12.0,6.0,hard,usopen,4
5052,31,1982,first round,1,White,Vanier,2.0,1.0,17.0,11.0,hard,usopen,4
5148,32,1982,first round,1,Mandlikova,Leo,2.0,1.0,17.0,11.0,hard,usopen,4
5225,33,1982,first round,1,Turnbull,Mould,2.0,1.0,15.0,7.0,hard,usopen,4
5264,34,1982,first round,1,Collins,Lewis,2.0,1.0,15.0,10.0,hard,usopen,4
5303,35,1982,first round,1,Madruga,Bernstein,2.0,0.0,13.0,6.0,hard,usopen,4
5342,36,1982,first round,1,Kohde,Blount,2.0,0.0,12.0,4.0,hard,usopen,4
5381,37,1982,first round,1,Schillig,Allen,2.0,0.0,12.0,6.0,hard,usopen,4
5420,38,1982,first round,1,Mundel,Strachonova,2.0,0.0,12.0,2.0,hard,usopen,4
5459,39,1982,first round,1,Rush,Teeguarden,2.0,1.0,16.0,11.0,hard,usopen,4
5498,40,1982,first round,1,Jausovec,Russell,2.0,1.0,16.0,15.0,hard,usopen,4
5537,41,1982,first round,1,Rinaldi,Giussani,2.0,0.0,13.0,8.0,hard,usopen,4
5575,42,1982,first round,1,Torres,Harrington,2.0,1.0,16.0,13.0,hard,usopen,4
5613,43,1982,first round,1,Reynolds,Raschiatore,2.0,0.0,12.0,5.0,hard,usopen,4
5651,44,1982,first round,1,Lee,Minter,2.0,1.0,17.0,15.0,hard,usopen,4
5689,45,1982,first round,1,Louie,Amiach,2.0,0.0,12.0,5.0,hard,usopen,4
5727,46,1982,first round,1,Temesvari,Tomanova,2.0,0.0,13.0,9.0,hard,usopen,4
5765,47,1982,first round,1,Vermaak,Lindqvist,2.0,0.0,12.0,4.0,hard,usopen,4
5803,48,1982,first round,1,Jaeger,Sandin,2.0,0.0,12.0,2.0,hard,usopen,4
5841,49,1982,first round,1,Bunge,Solomon,2.0,0.0,12.0,3.0,hard,usopen,4
5879,50,1982,first round,1,Medrado,Coles,2.0,0.0,12.0,5.0,hard,usopen,4
5917,51,1982,first round,1,Burgin,Ohaco,2.0,0.0,14.0,11.0,hard,usopen,4
5955,52,1982,first round,1,Thompson,Brasher,2.0,0.0,12.0,1.0,hard,usopen,4
5993,53,1982,first round,1,Rossi,Stove,2.0,0.0,12.0,4.0,hard,usopen,4
6031,54,1982,first round,1,White,Preyer,2.0,0.0,12.0,5.0,hard,usopen,4
6069,55,1982,first round,1,Fromholtz,Piatek,2.0,0.0,13.0,7.0,hard,usopen,4
6107,56,1982,first round,1,Gadusek,Neviaser,2.0,0.0,12.0,1.0,hard,usopen,4
6145,57,1982,first round,1,Garrison,Pazderova,2.0,0.0,13.0,8.0,hard,usopen,4
6183,58,1982,first round,1,Cummings,Allen,2.0,0.0,13.0,9.0,hard,usopen,4
6221,59,1982,first round,1,Crowe,Margolin,2.0,0.0,12.0,2.0,hard,usopen,4
6259,60,1982,first round,1,Hallquist,Eldredge,2.0,0.0,13.0,10.0,hard,usopen,4
6297,61,1982,first round,1,Budarova,Klitch,2.0,0.0,12.0,4.0,hard,usopen,4
6335,62,1982,first round,1,Latham,Forood,2.0,0.0,12.0,5.0,hard,usopen,4
6373,63,1982,first round,1,Henry,Wade,2.0,0.0,12.0,8.0,hard,usopen,4
6411,64,1982,first round,1,Evert,Vasquez,2.0,0.0,12.0,1.0,hard,usopen,4
335,1,1982,second round,2,Navratilova,Davis,2.0,0.0,13.0,7.0,hard,usopen,4
833,2,1982,second round,2,Yeargin,Casals,2.0,1.0,17.0,12.0,hard,usopen,4
1200,3,1982,second round,2,Ludloff,Desfor,2.0,0.0,12.0,8.0,hard,usopen,4
1528,4,1982,second round,2,Leand,Bonder,2.0,1.0,14.0,11.0,hard,usopen,4
1764,5,1982,second round,2,Fairbank,Potter,2.0,0.0,12.0,5.0,hard,usopen,4
1963,6,1982,second round,2,Moulton,Arraya,2.0,0.0,12.0,4.0,hard,usopen,4
2163,7,1982,second round,2,Gilbert,Pasquale,2.0,0.0,13.0,9.0,hard,usopen,4
2362,8,1982,second round,2,Shriver,Jevans,2.0,0.0,12.0,1.0,hard,usopen,4
2547,9,1982,second round,2,Austin,Norton,2.0,0.0,13.0,9.0,hard,usopen,4
2695,10,1982,second round,2,Durie,Simmonds,2.0,1.0,15.0,12.0,hard,usopen,4
2843,11,1982,second round,2,Herr,Fernandez,2.0,0.0,14.0,11.0,hard,usopen,4
2991,12,1982,second round,2,Ruzici,Henricksson,2.0,0.0,12.0,5.0,hard,usopen,4
3137,13,1982,second round,2,Nelson,Mascarin,2.0,1.0,16.0,11.0,hard,usopen,4
3283,14,1982,second round,2,Romanov,Kiyomura,2.0,0.0,12.0,2.0,hard,usopen,4
3431,15,1982,second round,2,Maleeva,Steinmetz,2.0,1.0,18.0,15.0,hard,usopen,4
3578,16,1982,second round,2,Mandlikova,White,2.0,0.0,13.0,8.0,hard,usopen,4
3712,17,1982,second round,2,Turnbull,Collins,2.0,0.0,13.0,10.0,hard,usopen,4
3808,18,1982,second round,2,Kohde,Madruga,2.0,0.0,12.0,5.0,hard,usopen,4
3904,19,1982,second round,2,Mundel,Schillig,2.0,1.0,16.0,11.0,hard,usopen,4
3999,20,1982,second round,2,Rush,Jausovec,2.0,1.0,15.0,15.0,hard,usopen,4
4095,21,1982,second round,2,Rinaldi,Torres,2.0,0.0,12.0,8.0,hard,usopen,4
4191,22,1982,second round,2,Lee,Reynolds,2.0,0.0,13.0,9.0,hard,usopen,4
4287,23,1982,second round,2,Temesvari,Louie,2.0,0.0,12.0,5.0,hard,usopen,4
4383,24,1982,second round,2,Jaeger,Vermaak,2.0,0.0,12.0,3.0,hard,usopen,4
4479,25,1982,second round,2,Bunge,Medrado,2.0,0.0,12.0,4.0,hard,usopen,4
4575,26,1982,second round,2,Burgin,Thompson,2.0,0.0,12.0,6.0,hard,usopen,4
4671,27,1982,second round,2,White,Rossi,2.0,0.0,12.0,1.0,hard,usopen,4
4767,28,1982,second round,2,Gadusek,Fromholtz,2.0,0.0,12.0,6.0,hard,usopen,4
4863,29,1982,second round,2,Garrison,Cummings,2.0,0.0,12.0,3.0,hard,usopen,4
4958,30,1982,second round,2,Crowe,Hallquist,2.0,1.0,15.0,18.0,hard,usopen,4
5053,31,1982,second round,2,Latham,Budarova,2.0,1.0,16.0,15.0,hard,usopen,4
5149,32,1982,second round,2,Evert,Henry,2.0,0.0,12.0,1.0,hard,usopen,4
337,1,1982,third round,3,Navratilova,Yeargin,2.0,0.0,12.0,6.0,hard,usopen,4
835,2,1982,third round,3,Leand,Ludloff,2.0,0.0,12.0,6.0,hard,usopen,4
1201,3,1982,third round,3,Fairbank,Moulton,2.0,0.0,12.0,3.0,hard,usopen,4
1529,4,1982,third round,3,Shriver,Gilbert,2.0,1.0,15.0,11.0,hard,usopen,4
1765,5,1982,third round,3,Austin,Durie,2.0,0.0,12.0,7.0,hard,usopen,4
1964,6,1982,third round,3,Ruzici,Herr,2.0,0.0,13.0,7.0,hard,usopen,4
2164,7,1982,third round,3,Nelson,Romanov,2.0,0.0,12.0,4.0,hard,usopen,4
2363,8,1982,third round,3,Mandlikova,Maleeva,2.0,0.0,12.0,5.0,hard,usopen,4
2548,9,1982,third round,3,Turnbull,Kohde,2.0,1.0,18.0,15.0,hard,usopen,4
2696,10,1982,third round,3,Rush,Mundel,2.0,0.0,13.0,9.0,hard,usopen,4
2844,11,1982,third round,3,Rinaldi,Lee,2.0,0.0,12.0,3.0,hard,usopen,4
2992,12,1982,third round,3,Jaeger,Temesvari,2.0,0.0,12.0,5.0,hard,usopen,4
3138,13,1982,third round,3,Burgin,Bunge,2.0,0.0,14.0,12.0,hard,usopen,4
3284,14,1982,third round,3,Gadusek,White,2.0,0.0,12.0,5.0,hard,usopen,4
3432,15,1982,third round,3,Garrison,Crowe,2.0,0.0,13.0,7.0,hard,usopen,4
3579,16,1982,third round,3,Evert,Latham,2.0,0.0,12.0,3.0,hard,usopen,4
333,1,1982,fourth round,4,Navratilova,Leand,2.0,0.0,12.0,3.0,hard,usopen,4
831,2,1982,fourth round,4,Shriver,Fairbank,2.0,0.0,12.0,4.0,hard,usopen,4
1198,3,1982,fourth round,4,Austin,Ruzici,2.0,0.0,12.0,4.0,hard,usopen,4
1526,4,1982,fourth round,4,Mandlikova,Nelson,2.0,0.0,12.0,6.0,hard,usopen,4
1763,5,1982,fourth round,4,Rush,Turnbull,2.0,1.0,16.0,11.0,hard,usopen,4
1962,6,1982,fourth round,4,Jaeger,Rinaldi,2.0,0.0,12.0,2.0,hard,usopen,4
2162,7,1982,fourth round,4,Gadusek,Burgin,2.0,0.0,12.0,0.0,hard,usopen,4
2361,8,1982,fourth round,4,Evert,Garrison,2.0,0.0,12.0,7.0,hard,usopen,4
334,1,1982,quarterfinals,5,Pam Shriver,Martina Navratilova,2.0,1.0,14.0,14.0,hard,usopen,4
832,2,1982,quarterfinals,5,Hana Mandlikova,Tracy Austin,2.0,1.0,16.0,14.0,hard,usopen,4
1199,3,1982,quarterfinals,5,Andrea Jaeger,Gretchen Rush,2.0,1.0,15.0,7.0,hard,usopen,4
1527,4,1982,quarterfinals,5,Chris Evert,Bonnie Gadusek,2.0,1.0,16.0,7.0,hard,usopen,4
336,1,1982,semifinals,6,Hana Mandlikova,Pam Shriver,2.0,1.0,14.0,12.0,hard,usopen,4
834,2,1982,semifinals,6,Chris Evert,Andrea Jaeger,2.0,0.0,12.0,3.0,hard,usopen,4
331,1,1982,final,7,Chris Evert,Hana Mandlikova,2.0,0.0,12.0,4.0,hard,usopen,4
339,1,1983,first round,1,Navratilova,RaponiLongo,2.0,0.0,12.0,1.0,hard,usopen,4
836,2,1983,first round,1,Allen,Kuhlman,2.0,0.0,12.0,4.0,hard,usopen,4
1202,3,1983,first round,1,Reggi,Bowes,2.0,1.0,18.0,15.0,hard,usopen,4
1530,4,1983,first round,1,Gompert,Sands,2.0,1.0,15.0,11.0,hard,usopen,4
1766,5,1983,first round,1,Simmonds,Fernandez,2.0,0.0,13.0,9.0,hard,usopen,4
1965,6,1983,first round,1,Hy,Fendick,2.0,0.0,12.0,8.0,hard,usopen,4
2165,7,1983,first round,1,Vasquez,Jordan,2.0,1.0,19.0,14.0,hard,usopen,4
2364,8,1983,first round,1,Tanvier,Ruzici,2.0,0.0,12.0,6.0,hard,usopen,4
2549,9,1983,first round,1,Temesvari,Davis,2.0,0.0,13.0,9.0,hard,usopen,4
2697,10,1983,first round,1,Wade,Jolissaint,2.0,0.0,12.0,4.0,hard,usopen,4
2845,11,1983,first round,1,Paradis,Balestrat,2.0,1.0,15.0,8.0,hard,usopen,4
2993,12,1983,first round,1,Goles,Hobbs,2.0,1.0,16.0,12.0,hard,usopen,4
3139,13,1983,first round,1,Herr,Drescher,2.0,0.0,12.0,3.0,hard,usopen,4
3285,14,1983,first round,1,Kim,Mochizuki,2.0,0.0,12.0,4.0,hard,usopen,4
3433,15,1983,first round,1,Arraya,Minter,2.0,0.0,12.0,5.0,hard,usopen,4
3580,16,1983,first round,1,Hanika,Savchenko,2.0,1.0,17.0,13.0,hard,usopen,4
3713,17,1983,first round,1,Jaeger,Nagelsen,2.0,0.0,12.0,2.0,hard,usopen,4
3809,18,1983,first round,1,Burgin,Sandin,2.0,0.0,12.0,8.0,hard,usopen,4
3905,19,1983,first round,1,Jausovec,Smith,2.0,1.0,18.0,9.0,hard,usopen,4
4000,20,1983,first round,1,Gilbert,Mascarin,2.0,0.0,12.0,6.0,hard,usopen,4
4096,21,1983,first round,1,Sukova,Pfaff,2.0,1.0,13.0,13.0,hard,usopen,4
4192,22,1983,first round,1,Forood,Ludloff,2.0,1.0,14.0,14.0,hard,usopen,4
4288,23,1983,first round,1,Gadusek,Holton,2.0,0.0,13.0,9.0,hard,usopen,4
4384,24,1983,first round,1,KohdeKilsch,Calleja,2.0,0.0,12.0,4.0,hard,usopen,4
4480,25,1983,first round,1,Potter,Norton,2.0,0.0,12.0,3.0,hard,usopen,4
4576,26,1983,first round,1,Bonder,Tomanova,1.0,0.0,12.0,6.0,hard,usopen,4
4672,27,1983,first round,1,Suire,Latham,2.0,1.0,13.0,11.0,hard,usopen,4
4768,28,1983,first round,1,Delhees,Leo,2.0,0.0,12.0,8.0,hard,usopen,4
4864,29,1983,first round,1,Shaefer,Croft,2.0,1.0,18.0,13.0,hard,usopen,4
4959,30,1983,first round,1,Monteiro,Fernandez,2.0,1.0,15.0,16.0,hard,usopen,4
5054,31,1983,first round,1,Hepner,Bramblett,2.0,1.0,18.0,11.0,hard,usopen,4
5150,32,1983,first round,1,Shriver,DuPont,2.0,0.0,12.0,3.0,hard,usopen,4
5226,33,1983,first round,1,Turnbull,Walsh,2.0,0.0,12.0,6.0,hard,usopen,4
5265,34,1983,first round,1,Skuherska,Hallquist,2.0,0.0,12.0,7.0,hard,usopen,4
5304,35,1983,first round,1,Leand,Mesker,2.0,0.0,12.0,6.0,hard,usopen,4
5343,36,1983,first round,1,Budarova,Collins,2.0,1.0,17.0,11.0,hard,usopen,4
5382,37,1983,first round,1,Steinmetz,Sasak,2.0,0.0,12.0,1.0,hard,usopen,4
5421,38,1983,first round,1,Teeguarden,Torres,2.0,1.0,17.0,15.0,hard,usopen,4
5460,39,1983,first round,1,Madruga,Medrado,2.0,0.0,12.0,6.0,hard,usopen,4
5499,40,1983,first round,1,Rinaldi,Nelson,2.0,1.0,16.0,13.0,hard,usopen,4
5538,41,1983,first round,1,Durie,Fairbank,2.0,0.0,12.0,4.0,hard,usopen,4
5576,42,1983,first round,1,Inoue,Skronska,2.0,0.0,13.0,7.0,hard,usopen,4
5614,43,1983,first round,1,Bernstein,Sayers,2.0,1.0,14.0,12.0,hard,usopen,4
5652,44,1983,first round,1,Phelps,Mundel,2.0,0.0,13.0,6.0,hard,usopen,4
5690,45,1983,first round,1,Casals,Vanier,2.0,0.0,13.0,7.0,hard,usopen,4
5728,46,1983,first round,1,Harrington,Gerken,2.0,1.0,14.0,15.0,hard,usopen,4
5766,47,1983,first round,1,White,Romanov,2.0,1.0,17.0,11.0,hard,usopen,4
5804,48,1983,first round,1,Vermaak,Blackwell,2.0,0.0,12.0,5.0,hard,usopen,4
5842,49,1983,first round,1,Mandlikova,Yeargin,2.0,0.0,12.0,3.0,hard,usopen,4
5880,50,1983,first round,1,Horvath,Huber,2.0,0.0,12.0,3.0,hard,usopen,4
5918,51,1983,first round,1,Cummings,Lee,2.0,0.0,13.0,7.0,hard,usopen,4
5956,52,1983,first round,1,Piatek,Acker,2.0,0.0,12.0,8.0,hard,usopen,4
5994,53,1983,first round,1,Bassett,Antonoplis,2.0,1.0,17.0,11.0,hard,usopen,4
6032,54,1983,first round,1,Kiyomura,Uys,2.0,1.0,17.0,13.0,hard,usopen,4
6070,55,1983,first round,1,Solomon,Casale,2.0,1.0,15.0,12.0,hard,usopen,4
6108,56,1983,first round,1,Garrison,Thompson,2.0,0.0,13.0,6.0,hard,usopen,4
6146,57,1983,first round,1,Jordan,Benjamin,2.0,0.0,13.0,5.0,hard,usopen,4
6184,58,1983,first round,1,Louie,White,2.0,0.0,12.0,8.0,hard,usopen,4
6222,59,1983,first round,1,Russell,Jexell,2.0,1.0,16.0,14.0,hard,usopen,4
6260,60,1983,first round,1,Holladay,Henricksson,2.0,1.0,16.0,12.0,hard,usopen,4
6298,61,1983,first round,1,Rush,Klitch,2.0,1.0,18.0,13.0,hard,usopen,4
6336,62,1983,first round,1,Maleeva,Allen,2.0,0.0,12.0,5.0,hard,usopen,4
6374,63,1983,first round,1,Moulton,Forman,2.0,0.0,12.0,5.0,hard,usopen,4
6412,64,1983,first round,1,Evert,Walpole,2.0,0.0,12.0,1.0,hard,usopen,4
342,1,1983,second round,2,Navratilova,Allen,2.0,0.0,12.0,3.0,hard,usopen,4
839,2,1983,second round,2,Gompert,Reggi,2.0,0.0,12.0,4.0,hard,usopen,4
1205,3,1983,second round,2,Hy,Simmonds,2.0,0.0,12.0,4.0,hard,usopen,4
1533,4,1983,second round,2,Vasquez,Tanvier,2.0,1.0,15.0,10.0,hard,usopen,4
1768,5,1983,second round,2,Temesvari,Wade,2.0,0.0,12.0,5.0,hard,usopen,4
1967,6,1983,second round,2,Paradis,Goles,2.0,1.0,16.0,9.0,hard,usopen,4
2167,7,1983,second round,2,Kim,Herr,2.0,1.0,17.0,9.0,hard,usopen,4
2366,8,1983,second round,2,Hanika,Arraya,2.0,0.0,12.0,4.0,hard,usopen,4
2550,9,1983,second round,2,Jaeger,Burgin,2.0,0.0,12.0,5.0,hard,usopen,4
2698,10,1983,second round,2,Jausovec,Gilbert,2.0,0.0,12.0,6.0,hard,usopen,4
2846,11,1983,second round,2,Sukova,Forood,2.0,0.0,12.0,4.0,hard,usopen,4
2994,12,1983,second round,2,Gadusek,KohdeKilsch,2.0,1.0,17.0,10.0,hard,usopen,4
3140,13,1983,second round,2,Bonder,Potter,2.0,1.0,20.0,18.0,hard,usopen,4
3286,14,1983,second round,2,Suire,Delhees,2.0,0.0,13.0,8.0,hard,usopen,4
3434,15,1983,second round,2,Shaefer,Monteiro,2.0,0.0,13.0,7.0,hard,usopen,4
3581,16,1983,second round,2,Shriver,Hepner,2.0,0.0,12.0,7.0,hard,usopen,4
3714,17,1983,second round,2,Turnbull,Skuherska,2.0,1.0,16.0,12.0,hard,usopen,4
3810,18,1983,second round,2,Leand,Budarova,2.0,1.0,16.0,13.0,hard,usopen,4
3906,19,1983,second round,2,Teeguarden,Steinmetz,2.0,0.0,12.0,3.0,hard,usopen,4
4001,20,1983,second round,2,Madruga,Rinaldi,2.0,0.0,12.0,7.0,hard,usopen,4
4097,21,1983,second round,2,Durie,Inoue,2.0,0.0,13.0,8.0,hard,usopen,4
4193,22,1983,second round,2,Phelps,Bernstein,2.0,0.0,12.0,7.0,hard,usopen,4
4289,23,1983,second round,2,Casals,Harrington,2.0,0.0,12.0,4.0,hard,usopen,4
4385,24,1983,second round,2,White,Vermaak,2.0,1.0,14.0,11.0,hard,usopen,4
4481,25,1983,second round,2,Mandlikova,Horvath,2.0,0.0,14.0,11.0,hard,usopen,4
4577,26,1983,second round,2,Cummings,Piatek,2.0,1.0,13.0,14.0,hard,usopen,4
4673,27,1983,second round,2,Bassett,Kiyomura,2.0,0.0,12.0,4.0,hard,usopen,4
4769,28,1983,second round,2,Garrison,Solomon,2.0,1.0,16.0,9.0,hard,usopen,4
4865,29,1983,second round,2,Jordan,Louie,2.0,0.0,12.0,2.0,hard,usopen,4
4960,30,1983,second round,2,Holladay,Russell,2.0,0.0,13.0,7.0,hard,usopen,4
5055,31,1983,second round,2,Maleeva,Rush,2.0,0.0,12.0,3.0,hard,usopen,4
5151,32,1983,second round,2,Evert,Moulton,2.0,0.0,12.0,4.0,hard,usopen,4
344,1,1983,third round,3,Navratilova,Gompert,2.0,0.0,12.0,4.0,hard,usopen,4
841,2,1983,third round,3,Vasquez,Hy,2.0,0.0,12.0,6.0,hard,usopen,4
1206,3,1983,third round,3,Paradis,Temesvari,2.0,0.0,12.0,4.0,hard,usopen,4
1534,4,1983,third round,3,Hanika,Kim,2.0,0.0,12.0,3.0,hard,usopen,4
1769,5,1983,third round,3,Jaeger,Jausovec,2.0,1.0,19.0,15.0,hard,usopen,4
1968,6,1983,third round,3,Gadusek,Sukova,2.0,0.0,13.0,8.0,hard,usopen,4
2168,7,1983,third round,3,Bonder,Suire,2.0,0.0,13.0,7.0,hard,usopen,4
2367,8,1983,third round,3,Shriver,Shaefer,2.0,0.0,13.0,6.0,hard,usopen,4
2551,9,1983,third round,3,Leand,Turnbull,2.0,1.0,17.0,13.0,hard,usopen,4
2699,10,1983,third round,3,Madruga,Teeguarden,2.0,1.0,16.0,8.0,hard,usopen,4
2847,11,1983,third round,3,Durie,Phelps,2.0,1.0,15.0,12.0,hard,usopen,4
2995,12,1983,third round,3,White,Casals,2.0,0.0,13.0,7.0,hard,usopen,4
3141,13,1983,third round,3,Mandlikova,Cummings,2.0,0.0,12.0,1.0,hard,usopen,4
3287,14,1983,third round,3,Garrison,Bassett,2.0,0.0,12.0,7.0,hard,usopen,4
3435,15,1983,third round,3,Jordan,Holladay,2.0,1.0,15.0,13.0,hard,usopen,4
3582,16,1983,third round,3,Evert,Maleeva,2.0,0.0,12.0,4.0,hard,usopen,4
